com_insee,nbr_accidents,nbr_vehicules,nb_hommes,nb_femmes,grav_moyenne
60159,1,1,2,0,3.0
60160,1,1,1,0,4.0
60175,3,5,3,4,3.67
60188,1,1,1,0,3.0
60213,1,2,3,3,4.0
60245,1,1,2,0,4.0
60272,1,1,1,0,4.0
60299,1,2,2,1,2.0
60326,1,1,3,0,2.0
60335,1,2,1,1,3.0
60338,1,4,3,2,4.0
60339,1,1,1,0,3.0
60342,1,2,2,0,2.0
60346,1,2,2,1,3.0
60369,1,2,2,0,3.0
60385,1,1,1,0,2.0
60409,1,3,0,3,4.0
60430,1,1,1,0,4.0
60435,1,1,1,2,4.0
60439,1,1,1,0,4.0
60509,1,2,1,1,4.0
60517,1,3,0,3,4.0
60533,1,3,7,1,4.0
60562,1,1,0,2,4.0
60581,1,1,2,0,3.0
60612,1,1,1,1,4.0
60616,1,3,4,3,4.0
60619,1,2,3,1,4.0
60626,1,1,1,1,3.0
60660,1,2,2,1,3.0
61001,2,2,2,0,4.0
61006,1,2,2,1,4.0
61043,1,2,1,1,4.0
61075,1,1,2,0,3.0
61116,1,1,1,0,3.0
61153,1,1,1,0,4.0
61168,1,2,1,1,4.0
61278,1,2,2,1,3.0
61293,1,1,2,0,2.0
61483,1,1,1,0,3.0
61493,1,1,4,0,4.0
61508,1,2,1,2,4.0
62029,1,1,1,0,3.0
62040,1,2,1,0,3.0
62041,1,1,1,1,4.0
62048,1,2,1,2,4.0
62078,1,2,3,1,4.0
62086,1,2,2,1,4.0
62108,1,2,2,0,4.0
62119,1,1,1,1,3.0
62133,1,1,1,0,2.0
62160,3,6,5,2,3.67
62178,1,1,1,1,3.0
62261,1,1,2,0,3.0
62413,1,1,2,0,4.0
62473,1,2,3,0,3.0
62491,1,3,4,1,3.0
62497,1,1,1,0,2.0
62498,2,3,3,1,3.5
62510,1,1,2,0,3.0
62516,1,1,2,0,3.0
62525,1,1,0,1,3.0
62541,1,1,1,0,3.0
62559,1,1,1,0,3.0
62570,1,2,1,1,4.0
62617,1,2,2,0,4.0
62637,1,1,0,1,4.0
62645,1,1,1,1,4.0
62714,1,3,1,2,4.0
62717,1,2,2,1,4.0
62812,1,1,1,1,4.0
62826,1,2,4,3,3.0
62852,1,2,2,2,2.0
62907,1,3,2,1,3.0
63003,1,1,2,0,3.0
63004,1,2,2,0,4.0
63014,1,2,1,1,4.0
63032,1,1,0,2,4.0
63045,1,2,3,1,4.0
63050,1,2,1,1,3.0
63075,1,1,1,2,3.0
63103,1,1,1,1,4.0
63113,14,22,22,5,4.0
63124,1,2,3,0,4.0
63128,1,2,3,0,4.0
63178,2,3,2,1,4.0
63181,1,2,0,2,3.0
63241,1,1,1,0,3.0
63268,1,1,1,0,3.0
63284,1,2,0,2,4.0
63311,1,2,2,0,3.0
63382,1,2,1,2,4.0
63404,1,2,2,1,3.0
63418,1,1,1,0,4.0
63430,2,2,1,3,2.0
63447,1,2,2,0,3.0
64014,1,2,2,1,3.0
64024,11,19,19,8,3.91
64102,12,21,20,7,3.92
64122,4,5,4,2,3.75
64129,1,2,2,0,4.0
64130,1,1,1,0,4.0
64140,2,5,4,1,4.0
64147,1,2,1,1,3.0
64189,1,2,1,1,4.0
64250,1,2,1,1,3.0
64257,1,1,0,1,4.0
64269,1,2,1,1,4.0
64284,1,2,1,1,4.0
64335,1,1,3,0,4.0
64348,2,4,4,0,3.5
64376,1,1,1,0,3.0
64411,1,2,1,1,3.0
64445,10,21,18,9,4.0
64452,1,2,1,1,4.0
64483,1,1,0,2,4.0
64545,2,5,2,3,4.0
65017,1,1,1,0,4.0
65047,1,2,2,0,4.0
65070,1,1,1,2,4.0
65075,1,1,1,1,2.0
65286,2,3,3,2,3.5
65350,1,1,1,0,4.0
65440,6,12,11,1,3.5
66017,1,1,2,0,2.0
66037,1,1,1,1,4.0
66063,1,1,1,0,2.0
66065,1,2,2,1,4.0
66069,1,2,1,2,4.0
66088,1,1,0,2,3.0
66094,1,1,0,1,3.0
66106,2,3,2,2,3.5
66108,1,2,1,1,3.0
66115,1,2,1,0,3.0
66125,1,1,7,9,4.0
66136,13,21,20,7,3.85
66141,1,2,2,0,4.0
66150,1,1,1,0,3.0
66195,1,1,2,0,3.0
66212,1,2,1,1,4.0
66213,1,2,1,1,4.0
67046,1,2,2,0,3.0
67118,1,2,1,1,4.0
67152,1,2,0,2,4.0
67218,1,1,1,0,4.0
67267,1,1,2,0,4.0
67303,1,1,1,0,3.0
67348,1,1,0,1,4.0
67397,1,1,0,1,2.0
67408,1,3,2,3,4.0
67434,1,1,0,1,3.0
67447,2,4,3,1,4.0
67460,1,1,3,0,4.0
67471,1,1,1,1,4.0
67482,13,28,24,13,3.92
67519,1,3,2,2,4.0
67520,1,1,1,0,3.0
67535,1,2,3,0,4.0
68004,1,2,3,1,4.0
68028,1,2,0,2,4.0
68056,1,1,1,1,3.0
68075,1,2,3,1,4.0
68147,1,2,2,0,2.0
68166,1,1,2,0,3.0
68176,1,1,2,0,4.0
68205,1,2,2,0,3.0
68226,1,2,2,1,4.0
68250,1,1,1,0,4.0
68252,1,2,2,1,3.0
68258,1,1,1,0,4.0
68266,1,2,2,1,3.0
68278,1,1,2,2,4.0
68309,1,2,1,1,4.0
68315,1,1,1,1,3.0
68343,1,2,1,1,4.0
68375,1,2,2,0,3.0
69123,145,262,234,123,3.79
70117,1,2,2,0,2.0
70261,1,1,1,0,3.0
70326,1,3,2,2,3.0
70473,1,2,0,2,3.0
71014,2,4,4,4,3.5
71040,2,7,5,4,4.0
71076,1,1,1,0,4.0
71079,1,1,0,1,4.0
71090,1,2,2,1,4.0
71105,1,2,2,0,4.0
71137,1,2,3,1,3.0
71153,1,2,2,0,4.0
71157,1,1,1,2,4.0
71204,1,2,1,1,4.0
71220,1,1,0,2,4.0
71248,1,2,1,1,4.0
71270,3,5,3,4,4.0
71289,1,1,3,0,4.0
71306,4,7,5,8,4.0
71309,1,1,1,0,4.0
71330,1,1,1,0,2.0
71336,1,1,0,2,4.0
71355,1,1,1,0,3.0
71376,1,1,1,0,2.0
71486,2,4,4,1,4.0
71499,1,2,1,1,4.0
71540,1,1,1,1,4.0
71578,1,3,4,2,4.0
72031,1,1,1,0,2.0
72154,1,2,2,0,4.0
72180,2,2,5,1,3.0
72181,15,22,22,9,3.67
72198,1,1,2,1,4.0
72231,1,1,1,0,3.0
72292,1,2,1,1,3.0
72344,1,2,1,1,3.0
72373,1,2,2,0,4.0
73006,1,4,5,1,4.0
73008,2,3,6,1,4.0
73011,3,4,2,4,2.67
73015,1,1,0,3,3.0
73043,1,1,2,0,3.0
73050,1,2,2,0,3.0
73059,1,2,2,0,3.0
73065,3,5,5,1,3.33
73070,1,2,2,0,4.0
73151,1,2,3,0,4.0
73162,1,1,1,0,3.0
73184,1,2,2,0,3.0
73213,3,5,5,1,3.0
73215,1,1,1,0,2.0
73236,1,2,2,0,4.0
73257,1,1,3,1,4.0
73284,1,2,2,0,4.0
73303,1,3,9,8,4.0
73317,1,2,4,2,4.0
73330,1,2,2,0,4.0
74002,1,2,1,1,4.0
74008,1,2,2,0,4.0
74010,5,8,3,7,3.2
74012,6,9,10,6,3.83
74052,1,1,1,1,4.0
74058,1,1,2,0,3.0
74099,1,1,2,0,4.0
74112,2,2,4,0,3.0
74128,1,2,2,0,3.0
74133,1,2,2,0,4.0
74154,1,2,2,0,3.0
74155,1,2,1,1,4.0
74208,3,3,4,2,3.33
74236,1,2,1,2,4.0
74238,1,2,2,3,4.0
74243,2,3,2,1,4.0
74250,1,1,2,2,4.0
74272,1,1,1,0,3.0
74281,1,2,2,0,3.0
74282,1,2,1,1,3.0
74305,1,2,2,0,4.0
74309,1,2,2,0,3.0
74310,1,2,2,0,4.0
75056,318,539,493,153,3.94
76026,1,1,1,0,4.0
76035,1,2,2,0,3.0
76108,2,3,3,2,4.0
76114,2,4,4,0,4.0
76136,1,1,1,0,3.0
76164,1,1,1,0,3.0
76165,1,2,1,1,3.0
76192,1,1,1,0,3.0
76257,1,1,1,1,3.0
76270,1,1,1,0,2.0
76322,4,6,4,4,4.0
76344,1,2,2,0,4.0
76348,1,1,1,0,4.0
76349,1,1,1,3,4.0
76351,9,12,12,6,3.44
76410,1,2,2,0,4.0
76414,1,2,1,1,4.0
76484,2,3,3,0,3.0
76497,1,2,1,1,4.0
76498,2,4,3,2,4.0
76540,7,11,12,4,3.71
76545,1,1,1,0,3.0
76587,1,2,2,0,4.0
76681,1,2,2,0,4.0
76705,1,2,2,0,3.0
77004,1,1,1,0,3.0
77013,1,1,1,0,4.0
77014,2,3,4,1,4.0
77016,1,2,1,1,4.0
77048,1,2,2,0,4.0
77058,1,2,2,1,4.0
77059,1,2,1,1,4.0
77065,1,3,5,0,3.0
77114,1,2,2,1,3.0
77122,1,3,1,3,4.0
77139,1,2,1,1,4.0
77156,1,2,0,2,4.0
77186,5,9,7,5,3.8
77197,1,1,1,0,3.0
77209,1,1,1,0,4.0
77210,1,2,2,0,4.0
77235,1,2,2,1,4.0
77237,1,2,1,0,4.0
77239,1,2,2,0,4.0
77242,1,3,1,2,4.0
77243,2,4,1,3,4.0
77249,1,1,0,1,4.0
77251,1,2,1,2,4.0
77257,1,1,1,0,3.0
77258,1,1,1,0,4.0
77288,4,5,4,4,3.0
77291,1,2,2,0,4.0
77337,1,1,2,0,2.0
77350,1,2,2,0,4.0
77372,1,2,2,0,4.0
77373,2,5,3,2,3.5
77378,1,1,0,1,4.0
77379,1,1,0,2,4.0
77390,1,2,2,0,3.0
77431,1,2,2,0,4.0
77437,1,1,1,0,3.0
77445,2,4,3,1,3.5
77464,1,1,0,1,4.0
77495,1,2,3,1,3.0
77505,1,1,1,0,3.0
77516,1,2,1,1,4.0
77518,1,3,6,1,4.0
78007,1,1,0,1,4.0
78015,1,2,1,1,4.0
78029,3,6,4,1,4.0
78043,1,1,0,1,3.0
78062,1,2,1,1,3.0
78090,2,3,3,3,4.0
78118,1,2,2,0,4.0
78126,1,3,3,0,4.0
78133,1,1,1,3,4.0
78172,1,1,0,2,4.0
78206,1,2,2,0,4.0
78208,2,4,4,0,4.0
78217,1,2,2,1,4.0
78291,1,2,2,0,4.0
78297,1,2,2,0,4.0
78346,1,2,1,4,3.0
78361,1,1,1,1,4.0
78362,1,1,0,2,4.0
78380,1,1,0,2,3.0
78402,1,4,5,4,3.0
78423,2,2,2,0,3.5
78440,4,6,2,7,4.0
78455,1,2,1,1,4.0
78466,1,4,1,4,4.0
78498,2,4,2,2,4.0
78499,1,2,1,1,4.0
78545,1,2,2,0,4.0
78571,2,2,1,1,4.0
78621,1,2,2,0,2.0
78624,1,2,2,0,4.0
78640,2,5,5,1,3.5
78646,2,4,7,2,4.0
78650,1,2,1,1,4.0
79005,1,2,2,0,4.0
79049,1,1,0,2,3.0
79079,1,2,1,1,3.0
79161,1,1,0,1,4.0
79184,1,1,1,1,2.0
79191,3,5,6,2,3.67
79202,1,1,0,1,4.0
79241,1,1,1,0,2.0
79293,1,2,1,1,3.0
79329,1,1,1,0,3.0
80002,1,2,2,1,4.0
80021,5,8,7,2,4.0
80109,1,1,1,0,3.0
80196,1,2,3,0,4.0
80210,1,2,2,1,4.0
80223,1,2,1,1,4.0
80318,1,2,2,1,3.0
80417,1,1,1,1,4.0
80442,1,1,1,0,3.0
80485,2,4,4,1,4.0
80489,1,1,1,0,4.0
80523,1,1,2,0,4.0
80680,1,2,0,2,4.0
81004,6,10,8,6,4.0
81120,2,4,5,1,3.5
81139,1,1,0,2,3.0
81144,1,1,0,1,4.0
81210,1,2,2,0,2.0
81236,1,1,0,1,2.0
81311,1,1,1,0,2.0
82037,1,1,1,1,3.0
82054,1,1,2,1,4.0
82081,1,1,0,1,3.0
82098,1,1,1,1,3.0
82112,1,2,3,0,3.0
82118,1,1,1,0,3.0
82121,3,5,4,3,3.33
82136,1,1,2,0,3.0
82155,1,2,2,0,3.0
82161,1,3,4,1,4.0
82192,1,1,1,0,2.0
83003,1,1,0,1,3.0
83009,1,3,3,0,4.0
83011,1,2,0,2,4.0
83027,3,5,2,6,4.0
83042,1,1,1,0,3.0
83048,1,2,1,1,4.0
83050,1,1,1,1,4.0
83053,1,2,1,1,3.0
83054,1,1,1,1,3.0
83057,1,1,1,0,3.0
83061,2,2,2,2,3.0
83068,1,2,0,2,2.0
83069,3,4,4,3,3.33
83070,1,2,2,0,4.0
83071,1,2,2,1,3.0
83072,1,1,1,1,4.0
83085,1,1,0,3,4.0
83099,1,1,4,0,3.0
83104,1,1,3,0,4.0
83123,1,2,3,0,4.0
83126,4,6,4,6,3.5
83129,2,2,1,3,3.0
83137,10,20,20,9,3.8
83141,1,1,1,0,3.0
83144,1,1,0,2,4.0
83148,1,1,2,0,3.0
84007,5,10,10,2,3.6
84016,1,2,3,2,4.0
84020,1,1,1,0,3.0
84026,1,3,1,2,3.0
84028,1,2,0,2,3.0
84029,1,1,0,1,4.0
84035,1,2,2,0,3.0
84037,1,2,4,0,3.0
84077,1,1,1,0,3.0
84078,2,2,2,0,2.5
84087,1,2,2,0,3.0
84092,1,2,1,1,3.0
84099,2,3,4,3,3.5
84123,1,1,1,0,3.0
84141,1,2,2,2,3.0
85016,1,1,1,0,3.0
85021,1,1,2,0,3.0
85047,2,3,3,2,3.5
85078,1,2,2,0,3.0
85088,1,1,1,0,3.0
85089,1,1,1,0,3.0
85090,1,2,1,1,4.0
85092,1,1,2,0,3.0
85095,1,2,2,0,4.0
85109,1,1,0,1,2.0
85128,1,2,1,1,3.0
85145,1,1,1,0,4.0
85153,1,1,1,1,3.0
85178,1,1,1,0,3.0
85191,2,3,2,2,3.0
85194,1,2,1,1,4.0
85206,1,1,1,0,3.0
85250,1,2,1,2,3.0
85288,1,2,2,0,3.0
85297,1,1,1,0,2.0
85298,1,2,1,1,3.0
86032,1,2,2,0,4.0
86076,1,2,3,0,3.0
86095,1,3,4,0,4.0
86100,1,1,1,0,3.0
86116,1,2,2,0,4.0
86131,1,2,1,1,3.0
86157,1,2,1,1,4.0
86165,1,2,2,0,3.0
86214,2,4,4,0,4.0
86254,2,4,2,2,3.5
86258,1,1,1,0,2.0
86294,1,1,1,1,4.0
87001,1,2,1,1,4.0
87050,2,3,2,1,4.0
87051,1,1,0,1,3.0
87059,1,1,0,1,3.0
87065,1,2,2,0,4.0
87075,2,3,2,1,4.0
87078,1,2,2,1,3.0
87085,23,39,29,24,3.83
87124,1,1,1,1,3.0
87151,1,1,1,1,3.0
87168,1,2,1,4,3.0
87188,1,1,1,0,3.0
87202,1,2,2,0,3.0
88028,1,2,1,1,3.0
88037,1,3,2,2,4.0
88075,1,1,2,0,3.0
88089,1,2,2,1,3.0
88304,1,1,0,1,2.0
88313,1,1,1,0,3.0
88383,1,1,2,0,3.0
88462,1,2,1,1,4.0
88486,1,1,2,0,3.0
88516,1,1,2,1,4.0
89013,1,2,1,2,4.0
89024,1,1,1,1,4.0
89069,1,2,3,0,2.0
89168,1,3,3,2,4.0
89262,1,2,3,0,3.0
89387,1,2,2,0,3.0
89419,2,3,3,1,3.0
89428,1,1,1,0,3.0
90010,1,1,2,0,3.0
90015,1,2,2,1,3.0
91027,5,9,5,4,4.0
91103,1,2,2,1,4.0
91114,1,1,0,2,4.0
91161,5,11,10,6,3.8
91174,6,8,7,5,4.0
91201,1,1,1,1,4.0
91216,1,2,3,1,4.0
91223,4,6,8,1,4.0
91228,6,10,6,4,4.0
91235,1,3,1,3,4.0
91286,2,5,4,1,4.0
91312,1,2,2,1,4.0
91315,1,2,2,0,4.0
91326,2,3,4,0,3.5
91339,3,7,5,2,4.0
91340,3,6,4,3,4.0
91345,1,2,0,2,4.0
91377,1,2,3,0,4.0
91421,1,2,2,0,4.0
91425,1,1,1,1,3.0
91432,1,2,2,0,4.0
91433,1,2,2,2,4.0
91434,2,3,4,0,4.0
91468,2,8,4,4,4.0
91471,1,1,0,1,4.0
91477,2,4,3,1,4.0
91479,1,2,2,0,4.0
91511,1,1,1,1,3.0
91514,1,2,2,0,4.0
91546,1,1,2,0,3.0
91553,2,4,3,1,4.0
91573,1,1,2,0,4.0
91589,9,18,17,6,4.0
91600,1,1,1,0,3.0
91617,2,3,3,0,4.0
91645,3,6,4,1,4.0
91659,1,1,1,0,4.0
91661,1,2,3,2,4.0
91687,6,11,11,1,4.0
91689,6,11,11,7,4.0
91691,1,2,3,0,3.0
91692,2,4,2,2,4.0
92002,4,7,5,2,4.0
92004,6,9,11,5,3.83
92007,4,5,4,2,3.75
92012,13,21,18,6,3.92
92014,2,4,6,0,4.0
92019,1,2,2,0,4.0
92020,4,5,4,2,4.0
92022,1,1,2,0,4.0
92023,6,11,9,2,4.0
92024,10,17,12,7,4.0
92025,10,18,18,4,3.8
92026,8,15,14,3,4.0
92033,1,1,1,0,4.0
92035,3,5,4,1,4.0
92036,24,52,47,12,3.75
92040,6,11,11,0,4.0
92044,7,8,12,2,3.86
92046,5,6,7,0,3.8
92048,2,3,3,2,4.0
92049,9,16,10,4,3.78
92050,12,22,19,11,3.92
92051,7,14,11,3,4.0
92060,1,2,1,1,4.0
92062,7,13,8,6,4.0
92063,6,10,8,3,3.67
92064,7,11,8,6,4.0
92071,1,2,2,0,4.0
92072,5,8,8,4,4.0
92073,4,7,4,4,4.0
92075,5,10,10,0,4.0
92076,2,2,1,1,4.0
92077,1,2,1,1,4.0
92078,5,8,7,2,4.0
93001,11,16,19,2,3.82
93005,10,21,16,14,3.8
93006,6,11,8,3,4.0
93007,9,20,23,3,4.0
93008,7,9,12,3,3.71
93010,6,13,9,9,4.0
93013,2,3,2,2,4.0
93014,3,6,7,1,4.0
93027,5,8,9,2,4.0
93029,10,15,20,4,3.8
93030,1,2,1,1,4.0
93031,8,9,7,4,3.88
93032,1,2,2,0,4.0
93039,1,1,2,0,4.0
93046,3,4,5,0,4.0
93047,2,3,3,0,4.0
93048,10,18,12,7,3.9
93049,1,2,2,0,4.0
93050,4,8,8,1,3.5
93051,5,9,9,3,4.0
93053,9,21,18,6,4.0
93055,5,8,7,2,4.0
93057,4,7,6,1,4.0
93059,3,5,4,2,4.0
93062,3,7,7,2,4.0
93063,1,2,2,0,4.0
93064,6,11,7,4,4.0
93066,21,45,43,4,3.9
93070,8,14,12,2,3.75
93072,6,8,7,2,4.0
93073,5,10,10,5,4.0
93074,2,4,4,2,4.0
93077,3,5,6,1,4.0
93078,4,8,5,3,4.0
93079,1,1,1,1,4.0
94001,1,2,2,0,4.0
94002,2,3,3,1,4.0
94003,2,4,4,0,4.0
94004,2,4,5,2,4.0
94017,10,21,20,8,3.9
94018,3,5,3,4,4.0
94021,3,4,3,3,4.0
94022,7,13,15,0,4.0
94028,10,24,19,13,4.0
94033,2,3,2,1,4.0
94034,6,10,9,8,4.0
94037,3,7,7,1,4.0
94038,4,8,7,2,4.0
94041,5,8,7,2,4.0
94042,2,4,3,1,3.5
94043,4,11,10,2,3.75
94044,3,5,5,0,4.0
94046,3,6,5,1,4.0
94047,1,2,3,0,4.0
94048,2,3,1,1,4.0
94052,2,3,3,0,4.0
94054,3,5,3,4,4.0
94055,2,3,2,2,4.0
94058,5,8,7,3,3.8
94059,1,2,2,0,4.0
94060,2,2,2,2,3.5
94065,1,2,1,1,4.0
94067,1,2,1,1,4.0
94068,3,5,5,3,4.0
94069,1,2,2,0,4.0
94070,2,4,5,0,3.5
94071,3,5,6,0,4.0
94073,1,3,2,1,4.0
94074,4,7,9,1,4.0
94075,2,4,8,0,4.0
94076,3,6,5,1,4.0
94077,3,7,6,3,3.67
94078,6,11,12,7,4.0
94079,3,6,6,1,4.0
94080,2,4,2,3,4.0
94081,13,21,18,11,3.92
95018,9,18,13,6,4.0
95046,1,1,1,0,4.0
95060,1,1,1,0,4.0
95127,2,4,4,2,4.0
95134,1,1,1,1,3.0
95144,1,1,0,1,4.0
95177,1,3,2,2,4.0
95199,1,2,2,0,4.0
95210,1,1,2,0,3.0
95212,1,2,1,2,4.0
95219,1,2,0,2,4.0
95241,2,5,2,3,4.0
95252,2,4,5,0,4.0
95256,2,3,3,0,4.0
95268,1,2,1,1,4.0
95277,7,14,13,6,4.0
95280,2,4,2,2,4.0
95313,3,5,4,2,3.67
95352,1,2,1,0,4.0
95355,1,1,2,0,3.0
95365,1,1,1,1,4.0
95370,1,1,2,1,4.0
95394,1,1,1,0,4.0
95427,1,1,0,1,3.0
95487,1,2,1,1,4.0
95488,1,1,1,0,4.0
95500,1,2,1,3,4.0
95527,5,11,6,5,4.0
95555,2,3,2,1,4.0
95572,2,4,0,4,4.0
95582,5,8,8,2,4.0
95585,2,2,2,2,3.5
95604,1,3,3,0,4.0
95641,1,1,1,0,3.0
95658,1,1,1,0,3.0
97101,7,13,13,4,3.86
97103,1,2,1,1,3.0
97105,1,1,2,0,3.0
97106,1,1,1,0,3.0
97107,1,1,2,0,4.0
97112,1,1,1,1,2.0
97113,3,6,5,6,3.33
97116,1,2,1,1,3.0
97120,4,7,7,9,4.0
97121,1,1,3,0,3.0
97124,1,1,1,1,4.0
97128,1,2,2,0,4.0
97129,1,2,2,0,3.0
97132,1,3,4,1,4.0
97202,1,1,1,0,3.0
97207,1,2,2,0,3.0
97209,21,37,31,16,3.76
97210,1,2,2,1,4.0
97213,13,22,22,2,3.46
97218,1,2,2,2,4.0
97225,1,3,2,1,4.0
97227,1,2,4,2,3.0
97232,1,2,2,1,3.0
97302,31,52,33,30,3.81
97303,1,3,3,6,3.0
97305,1,2,2,1,4.0
97309,2,4,4,0,4.0
97310,1,1,1,0,3.0
97311,4,5,6,0,3.0
97360,1,2,3,0,4.0
97402,1,2,2,0,3.0
97404,1,2,2,0,3.0
97405,2,6,5,2,4.0
97407,5,9,8,2,4.0
97409,4,7,7,5,3.75
97410,1,2,2,0,4.0
97411,25,48,35,25,3.96
97412,1,2,1,1,4.0
97414,1,2,3,0,3.0
97415,1,1,3,0,4.0
97416,23,40,27,20,3.78
97418,1,1,2,0,3.0
97422,4,6,10,2,3.5
97605,1,1,1,1,3.0
97611,8,14,16,8,3.75
97701,1,1,1,0,3.0
97801,3,6,5,2,3.67
98714,1,2,1,2,3.0
98734,2,3,3,1,3.5
98735,1,1,0,2,4.0
98738,1,1,1,1,4.0
98748,1,2,2,0,4.0
98757,1,1,1,0,2.0
98758,1,2,1,0,4.0
98802,2,3,3,0,3.0
98804,1,3,3,0,3.0
98805,1,1,1,1,4.0
98810,1,1,3,0,2.0
98811,1,2,2,0,3.0
98812,1,1,1,1,3.0
98818,9,15,18,10,4.0
98821,3,4,5,6,2.33
98822,1,1,1,0,3.0
98825,2,2,2,2,3.5
98831,1,2,1,3,3.0
