com_insee,nbr_accidents,nbr_vehicules,nb_hommes,nb_femmes
71097,1,2,0,0
71120,1,1,0,0
71121,1,2,0,0
71150,1,1,0,0
71153,4,8,0,0
71162,1,1,0,0
71176,2,3,0,0
71202,1,2,0,0
71218,1,1,0,0
71238,1,2,0,0
71240,1,2,0,0
71243,1,2,0,0
71263,1,2,0,0
71270,1,1,0,0
71282,1,1,0,0
71306,5,5,0,0
71338,1,1,0,0
71342,1,2,0,0
71351,1,1,0,0
71380,1,1,0,0
71396,1,1,0,0
71420,1,2,0,0
71439,1,2,0,0
71475,1,2,0,0
71486,2,3,0,0
71497,2,3,0,0
71540,1,2,0,0
71543,2,3,0,0
71583,1,3,0,0
71588,1,1,0,0
72003,1,1,0,0
72095,1,1,0,0
72098,1,2,0,0
72173,1,1,0,0
72181,31,60,0,0
72223,1,1,0,0
72262,1,1,0,0
72299,1,2,0,0
73008,2,3,0,0
73011,4,6,0,0
73029,1,2,0,0
73054,1,1,0,0
73058,1,2,0,0
73065,2,3,0,0
73069,1,1,0,0
73074,1,2,0,0
73081,1,1,0,0
73085,1,1,0,0
73124,1,2,0,0
73128,1,1,0,0
73139,1,2,0,0
73179,2,3,0,0
73269,1,1,0,0
73303,1,1,0,0
74008,1,2,0,0
74010,8,12,0,0
74012,9,11,0,0
74014,1,2,0,0
74018,1,2,0,0
74026,1,1,0,0
74041,1,1,0,0
74042,1,4,0,0
74043,1,2,0,0
74081,1,1,0,0
74105,1,1,0,0
74108,1,1,0,0
74112,2,2,0,0
74118,2,4,0,0
74119,1,2,0,0
74128,1,1,0,0
74133,2,3,0,0
74159,1,2,0,0
74165,1,2,0,0
74171,1,1,0,0
74173,1,2,0,0
74191,1,2,0,0
74208,1,1,0,0
74225,1,1,0,0
74256,1,1,0,0
74267,1,1,0,0
74281,4,8,0,0
74282,1,2,0,0
74296,1,1,0,0
74298,2,4,0,0
74305,3,4,0,0
75056,345,581,0,0
76020,1,2,0,0
76057,1,2,0,0
76108,1,1,0,0
76231,1,1,0,0
76235,1,2,0,0
76259,1,2,0,0
76270,2,2,0,0
76296,1,3,0,0
76305,1,2,0,0
76322,1,1,0,0
76329,1,2,0,0
76334,1,1,0,0
76341,2,2,0,0
76351,34,56,0,0
76367,1,1,0,0
76372,1,2,0,0
76380,1,2,0,0
76391,2,6,0,0
76429,1,2,0,0
76447,2,4,0,0
76454,1,1,0,0
76464,1,1,0,0
76476,2,4,0,0
76481,1,2,0,0
76517,1,2,0,0
76540,7,11,0,0
76545,2,3,0,0
76547,1,1,0,0
76575,1,2,0,0
76584,1,1,0,0
76612,1,1,0,0
76618,1,2,0,0
76640,1,2,0,0
76649,1,1,0,0
76681,1,2,0,0
76759,1,1,0,0
77029,1,1,0,0
77058,2,4,0,0
77108,1,2,0,0
77111,1,2,0,0
77114,1,3,0,0
77121,1,2,0,0
77122,2,2,0,0
77131,4,5,0,0
77132,1,2,0,0
77142,1,2,0,0
77153,1,3,0,0
77165,1,2,0,0
77169,1,3,0,0
77171,1,1,0,0
77175,1,3,0,0
77185,1,1,0,0
77209,1,2,0,0
77215,1,2,0,0
77229,1,1,0,0
77234,1,2,0,0
77237,1,2,0,0
77239,1,2,0,0
77249,2,4,0,0
77251,1,1,0,0
77257,1,1,0,0
77258,5,9,0,0
77264,1,2,0,0
77268,1,2,0,0
77284,4,6,0,0
77285,1,1,0,0
77288,1,2,0,0
77296,2,4,0,0
77305,1,2,0,0
77306,1,1,0,0
77307,2,4,0,0
77315,1,1,0,0
77320,1,2,0,0
77333,1,2,0,0
77335,1,2,0,0
77337,3,6,0,0
77350,2,3,0,0
77363,1,2,0,0
77372,4,9,0,0
77373,3,7,0,0
77376,1,2,0,0
77390,1,1,0,0
77400,2,3,0,0
77407,1,1,0,0
77414,1,2,0,0
77438,1,2,0,0
77445,2,4,0,0
77448,1,1,0,0
77449,3,6,0,0
77464,2,3,0,0
77466,1,2,0,0
77517,1,3,0,0
78005,1,2,0,0
78015,1,2,0,0
78043,1,3,0,0
78073,3,7,0,0
78090,1,2,0,0
78117,1,4,0,0
78118,1,1,0,0
78126,3,4,0,0
78138,1,2,0,0
78143,1,4,0,0
78146,1,1,0,0
78158,1,2,0,0
78172,3,4,0,0
78217,2,4,0,0
78238,2,5,0,0
78322,3,3,0,0
78356,1,1,0,0
78362,1,3,0,0
78366,1,2,0,0
78401,3,5,0,0
78402,1,2,0,0
78423,3,4,0,0
78431,2,4,0,0
78440,3,6,0,0
78455,1,5,0,0
78466,2,3,0,0
78490,1,2,0,0
78498,1,2,0,0
78502,2,3,0,0
78571,1,3,0,0
78621,1,1,0,0
78640,4,8,0,0
78646,1,2,0,0
78650,5,10,0,0
79079,2,4,0,0
79106,1,1,0,0
79125,1,1,0,0
79135,1,2,0,0
79191,3,6,0,0
79195,2,5,0,0
79259,1,2,0,0
79293,1,2,0,0
79355,1,3,0,0
80001,4,6,0,0
80008,1,2,0,0
80021,4,4,0,0
80024,1,3,0,0
80061,1,1,0,0
80082,1,3,0,0
80126,1,2,0,0
80182,1,1,0,0
80212,1,2,0,0
80236,1,1,0,0
80240,1,1,0,0
80288,1,2,0,0
80306,1,2,0,0
80330,1,2,0,0
80341,1,2,0,0
80365,1,1,0,0
80417,1,2,0,0
80498,1,1,0,0
80521,1,2,0,0
80635,1,1,0,0
80680,1,2,0,0
80702,1,1,0,0
80724,1,2,0,0
81004,1,2,0,0
81011,1,2,0,0
81033,1,2,0,0
81065,1,2,0,0
81131,1,2,0,0
81139,1,1,0,0
81140,1,1,0,0
81218,2,3,0,0
81219,1,2,0,0
81220,1,1,0,0
81227,1,2,0,0
81262,1,2,0,0
81273,1,1,0,0
82013,1,1,0,0
82033,1,2,0,0
82051,1,3,0,0
82087,1,1,0,0
82119,1,1,0,0
82144,1,1,0,0
82149,1,2,0,0
82190,1,2,0,0
83026,1,2,0,0
83029,1,1,0,0
83030,1,2,0,0
83034,1,2,0,0
83054,1,3,0,0
83057,1,2,0,0
83061,2,3,0,0
83062,2,4,0,0
83065,1,2,0,0
83068,1,2,0,0
83069,3,5,0,0
83072,1,2,0,0
83078,1,1,0,0
83086,1,2,0,0
83090,1,1,0,0
83095,1,1,0,0
83097,2,4,0,0
83116,1,2,0,0
83118,1,1,0,0
83119,1,1,0,0
83123,4,9,0,0
83126,3,6,0,0
83129,3,5,0,0
83137,12,26,0,0
83144,2,3,0,0
84003,1,2,0,0
84007,11,19,0,0
84008,1,1,0,0
84014,1,2,0,0
84017,1,2,0,0
84020,1,2,0,0
84026,1,1,0,0
84027,1,1,0,0
84031,3,4,0,0
84035,3,7,0,0
84041,1,2,0,0
84050,1,1,0,0
84062,1,1,0,0
84080,2,3,0,0
84087,6,12,0,0
84088,1,1,0,0
84089,2,3,0,0
84095,1,2,0,0
84150,1,2,0,0
85035,1,2,0,0
85042,1,2,0,0
85047,1,1,0,0
85064,1,2,0,0
85092,2,2,0,0
85101,1,1,0,0
85108,1,2,0,0
85109,1,1,0,0
85127,1,1,0,0
85135,1,1,0,0
85146,2,3,0,0
85153,1,1,0,0
85162,1,1,0,0
85169,1,2,0,0
85172,2,2,0,0
85191,4,6,0,0
85194,3,5,0,0
85198,1,1,0,0
85223,1,1,0,0
85234,1,3,0,0
85236,1,1,0,0
85295,1,1,0,0
85302,1,2,0,0
86062,1,1,0,0
86066,1,1,0,0
86070,1,1,0,0
86082,1,1,0,0
86113,1,2,0,0
86125,1,1,0,0
86170,1,2,0,0
86177,1,1,0,0
86190,1,1,0,0
86194,6,8,0,0
86211,1,1,0,0
86226,1,3,0,0
87040,1,1,0,0
87050,4,8,0,0
87065,2,4,0,0
87085,26,43,0,0
87114,3,4,0,0
87140,1,2,0,0
87143,1,2,0,0
87183,1,1,0,0
87187,1,2,0,0
87192,1,2,0,0
87201,1,1,0,0
87206,1,1,0,0
88060,1,1,0,0
88116,1,1,0,0
88209,1,1,0,0
88251,1,1,0,0
88266,1,2,0,0
88290,1,2,0,0
88319,1,2,0,0
88320,1,1,0,0
88321,2,4,0,0
88415,1,1,0,0
88462,1,1,0,0
88486,1,2,0,0
89018,1,2,0,0
89024,1,2,0,0
89076,1,2,0,0
89099,1,2,0,0
89227,1,2,0,0
89274,1,3,0,0
89287,1,2,0,0
89298,1,1,0,0
89307,1,1,0,0
89309,1,3,0,0
89339,1,1,0,0
89344,1,2,0,0
89350,1,2,0,0
89367,1,1,0,0
89387,3,6,0,0
89464,1,2,0,0
89469,1,2,0,0
90010,1,1,0,0
91027,4,7,0,0
91037,1,2,0,0
91064,2,2,0,0
91079,1,2,0,0
91086,2,5,0,0
91095,1,2,0,0
91103,1,2,0,0
91114,3,6,0,0
91136,4,9,0,0
91161,7,15,0,0
91174,1,1,0,0
91191,1,2,0,0
91201,4,6,0,0
91216,1,2,0,0
91223,3,5,0,0
91228,6,12,0,0
91235,1,2,0,0
91286,3,6,0,0
91326,2,2,0,0
91340,4,9,0,0
91363,2,3,0,0
91377,7,12,0,0
91421,4,6,0,0
91425,1,1,0,0
91432,2,4,0,0
91471,1,1,0,0
91477,2,5,0,0
91479,2,3,0,0
91514,2,2,0,0
91521,2,6,0,0
91534,3,5,0,0
91549,2,3,0,0
91552,1,2,0,0
91570,2,3,0,0
91579,1,1,0,0
91589,2,3,0,0
91600,1,2,0,0
91645,2,5,0,0
91657,3,6,0,0
91661,1,1,0,0
91687,2,4,0,0
91689,7,21,0,0
91691,2,3,0,0
92002,9,16,0,0
92004,12,24,0,0
92007,3,5,0,0
92009,6,10,0,0
92012,19,38,0,0
92014,3,6,0,0
92019,3,4,0,0
92020,2,4,0,0
92023,5,7,0,0
92024,6,9,0,0
92025,11,23,0,0
92026,9,14,0,0
92035,2,4,0,0
92036,13,27,0,0
92040,4,6,0,0
92044,10,16,0,0
92046,6,10,0,0
92047,1,1,0,0
92048,5,8,0,0
92049,2,2,0,0
92050,19,34,0,0
92051,7,15,0,0
92060,2,4,0,0
92062,3,7,0,0
92063,6,8,0,0
92064,9,17,0,0
92071,1,2,0,0
92072,3,5,0,0
92073,4,7,0,0
92075,1,1,0,0
92078,7,12,0,0
93001,7,10,0,0
93005,11,20,0,0
93006,5,8,0,0
93007,10,21,0,0
93008,4,5,0,0
93010,8,10,0,0
93013,2,3,0,0
93014,6,11,0,0
93027,7,14,0,0
93029,5,7,0,0
93030,1,1,0,0
93031,3,5,0,0
93032,5,9,0,0
93039,2,2,0,0
93045,1,2,0,0
93046,12,23,0,0
93047,4,8,0,0
93048,7,13,0,0
93049,1,1,0,0
93050,4,4,0,0
93051,11,22,0,0
93053,9,16,0,0
93055,4,6,0,0
93057,4,7,0,0
93059,2,3,0,0
93062,2,4,0,0
93064,5,9,0,0
93066,17,32,0,0
93070,10,18,0,0
93071,1,1,0,0
93072,2,3,0,0
93073,4,7,0,0
93074,5,5,0,0
93077,8,17,0,0
93078,9,17,0,0
93079,2,3,0,0
94002,4,7,0,0
94003,4,8,0,0
94004,1,2,0,0
94011,8,12,0,0
94016,1,1,0,0
94017,12,24,0,0
94018,5,12,0,0
94019,2,3,0,0
94021,6,12,0,0
94022,3,5,0,0
94028,14,25,0,0
94033,2,3,0,0
94034,7,15,0,0
94038,2,5,0,0
94041,9,10,0,0
94042,3,3,0,0
94043,5,10,0,0
94044,2,4,0,0
94046,8,13,0,0
94052,6,10,0,0
94054,1,2,0,0
94058,3,4,0,0
94059,1,2,0,0
94060,1,2,0,0
94065,1,1,0,0
94067,1,1,0,0
94068,9,16,0,0
94069,4,7,0,0
94070,1,1,0,0
94071,1,1,0,0
94073,11,19,0,0
94074,4,6,0,0
94075,2,4,0,0
94076,4,6,0,0
94077,2,3,0,0
94078,7,11,0,0
94080,1,2,0,0
94081,10,18,0,0
95018,10,17,0,0
95039,1,1,0,0
95058,1,1,0,0
95088,3,5,0,0
95134,1,3,0,0
95154,1,1,0,0
95176,1,2,0,0
95177,1,1,0,0
95197,2,2,0,0
95203,1,2,0,0
95210,3,5,0,0
95212,3,4,0,0
95250,1,1,0,0
95252,2,4,0,0
95277,4,6,0,0
95280,2,3,0,0
95306,4,6,0,0
95313,1,2,0,0
95323,1,1,0,0
95348,1,2,0,0
95351,1,4,0,0
95355,1,3,0,0
95365,1,1,0,0
95370,1,2,0,0
95394,2,4,0,0
95424,1,1,0,0
95427,2,4,0,0
95428,3,4,0,0
95480,1,1,0,0
95487,1,1,0,0
95500,1,3,0,0
95509,1,1,0,0
95527,1,3,0,0
95529,1,1,0,0
95555,2,2,0,0
95572,6,13,0,0
95582,1,4,0,0
95598,2,3,0,0
95607,1,1,0,0
95652,1,1,0,0
95678,3,6,0,0
95680,1,1,0,0
97101,21,38,0,0
97105,3,5,0,0
97106,3,6,0,0
97107,2,4,0,0
97108,1,2,0,0
97109,1,1,0,0
97113,13,23,0,0
97116,1,2,0,0
97117,1,1,0,0
97119,3,6,0,0
97120,4,6,0,0
97124,2,2,0,0
97125,3,5,0,0
97126,1,2,0,0
97128,1,2,0,0
97129,2,3,0,0
97132,1,1,0,0
97207,2,5,0,0
97209,24,42,0,0
97210,1,2,0,0
97213,20,40,0,0
97214,1,2,0,0
97217,2,3,0,0
97224,1,2,0,0
97226,1,2,0,0
97227,2,5,0,0
97229,1,2,0,0
97302,39,68,0,0
97303,1,2,0,0
97304,1,1,0,0
97305,3,6,0,0
97306,1,2,0,0
97308,1,1,0,0
97309,2,3,0,0
97310,1,2,0,0
97311,3,5,0,0
97313,1,2,0,0
97401,1,2,0,0
97403,1,1,0,0
97404,1,2,0,0
97405,1,2,0,0
97406,1,1,0,0
97407,11,19,0,0
97409,5,7,0,0
97410,1,2,0,0
97411,23,41,0,0
97412,3,4,0,0
97414,2,4,0,0
97415,6,12,0,0
97416,15,30,0,0
97418,3,5,0,0
97420,1,2,0,0
97421,1,1,0,0
97422,3,5,0,0
97502,1,1,0,0
97607,2,5,0,0
97611,12,20,0,0
97613,1,2,0,0
97614,1,2,0,0
97617,1,2,0,0
97801,2,3,0,0
98613,1,2,0,0
98715,3,5,0,0
98724,1,1,0,0
98725,2,2,0,0
98729,1,2,0,0
98735,1,1,0,0
98747,2,3,0,0
98750,1,2,0,0
98802,1,1,0,0
98805,1,2,0,0
98817,2,3,0,0
98818,11,18,0,0
98820,1,1,0,0
98821,1,2,0,0
98822,1,1,0,0
98823,2,3,0,0
98825,1,2,0,0
98827,1,1,0,0
98830,1,1,0,0
98833,1,1,0,0
