com_insee,nbr_accidents,nbr_vehicules,nb_hommes,nb_femmes,grav_moyenne
46175,1,2,1,1,4.0
46177,1,1,1,0,3.0
46191,1,1,0,1,4.0
46197,1,2,1,2,3.0
46225,1,2,2,0,3.0
46232,1,2,2,0,3.0
46251,1,1,0,2,3.0
46268,1,1,1,0,3.0
46322,1,2,2,0,4.0
47001,9,16,11,8,3.89
47004,1,2,2,0,3.0
47031,1,2,1,2,4.0
47100,1,1,1,0,3.0
47157,3,4,6,0,3.0
47186,1,1,1,0,2.0
47214,1,1,1,0,3.0
47248,1,2,2,0,2.0
47274,1,2,2,0,2.0
47280,1,1,1,1,4.0
47285,1,1,1,0,3.0
47297,1,1,1,0,2.0
47310,1,1,3,2,4.0
47323,4,6,5,3,3.5
47324,2,3,1,3,3.0
48002,1,1,1,0,3.0
48045,1,1,1,1,4.0
48080,1,1,0,2,3.0
48095,1,1,1,0,3.0
48099,1,2,1,1,2.0
49007,24,39,31,15,3.92
49015,2,4,3,1,4.0
49023,1,2,2,0,2.0
49050,1,2,1,3,4.0
49055,1,2,1,1,3.0
49063,1,2,2,0,3.0
49069,2,3,3,0,3.0
49080,1,1,1,1,2.0
49099,3,6,2,6,3.67
49125,3,3,3,1,3.33
49155,1,2,1,1,4.0
49170,1,2,1,1,2.0
49180,1,2,1,1,3.0
49223,1,2,2,0,4.0
49240,1,2,3,2,2.0
49246,5,10,11,1,3.8
49260,1,1,1,0,3.0
49267,2,2,3,0,3.5
49292,1,1,1,1,4.0
49323,1,2,1,2,4.0
49328,2,3,3,1,4.0
49332,1,2,2,0,3.0
49353,4,5,4,3,3.5
50090,1,2,2,1,4.0
50095,1,1,0,2,4.0
50110,1,2,2,0,3.0
50111,1,1,1,0,3.0
50129,9,13,14,2,3.78
50167,1,1,1,0,2.0
50210,1,1,1,1,3.0
50215,1,2,1,0,4.0
50218,3,3,1,4,2.67
50237,1,2,2,0,3.0
50277,1,1,1,0,3.0
50289,1,2,2,1,3.0
50292,1,1,2,0,4.0
50341,1,2,1,1,3.0
50394,1,1,1,0,3.0
50435,1,1,1,0,3.0
50443,1,2,2,0,3.0
50484,2,4,3,1,3.0
50487,1,2,1,1,4.0
50502,1,2,1,1,4.0
50546,1,2,2,0,4.0
50568,1,2,3,1,4.0
50592,1,1,1,1,4.0
50604,1,1,1,0,3.0
50615,1,2,2,0,4.0
50619,1,1,1,0,3.0
50639,1,1,2,0,4.0
51002,1,2,2,0,3.0
51009,1,1,1,0,3.0
51029,1,1,1,0,2.0
51030,1,1,1,0,3.0
51097,1,1,0,2,4.0
51108,2,3,3,0,3.5
51234,1,1,2,0,4.0
51238,1,2,2,0,3.0
51242,1,1,1,0,4.0
51262,1,2,1,1,4.0
51270,1,3,2,1,4.0
51302,1,2,2,0,2.0
51305,1,2,3,0,2.0
51423,1,1,1,0,4.0
51432,1,1,2,0,3.0
51454,31,54,41,27,3.94
51506,1,1,2,0,4.0
51518,1,1,0,1,3.0
51549,1,2,2,1,4.0
51569,2,8,7,4,3.5
51573,3,3,4,3,4.0
51592,1,1,1,0,4.0
51660,1,2,1,1,4.0
52104,1,2,5,4,4.0
52114,1,2,2,0,4.0
52132,1,2,2,1,4.0
52135,1,1,1,0,4.0
52250,1,2,1,1,4.0
52269,1,2,0,2,4.0
52332,1,1,2,0,3.0
52448,2,3,2,2,3.5
53039,1,2,2,1,3.0
53094,1,1,0,2,3.0
53096,1,2,2,0,3.0
53108,1,1,1,1,4.0
53115,1,2,2,1,4.0
53130,4,6,2,5,3.5
53140,1,2,1,2,3.0
53147,1,1,1,1,3.0
53175,1,2,3,3,3.0
53219,2,6,8,1,3.5
54029,1,2,1,2,3.0
54060,1,2,2,0,4.0
54096,1,1,1,0,4.0
54099,3,4,6,3,4.0
54102,1,1,1,0,3.0
54128,1,1,0,1,4.0
54152,1,1,1,1,3.0
54157,1,1,1,2,4.0
54159,1,2,2,0,3.0
54184,3,6,5,2,4.0
54213,1,1,1,0,4.0
54261,1,1,0,1,4.0
54265,1,1,1,0,3.0
54273,1,1,1,1,3.0
54275,1,1,1,0,3.0
54295,1,1,1,0,3.0
54304,3,6,5,1,4.0
54312,1,5,5,0,4.0
54335,1,1,1,0,3.0
54357,1,2,1,1,4.0
54367,1,2,1,1,4.0
54371,1,2,2,0,3.0
54382,2,3,3,0,4.0
54395,17,23,18,14,3.76
54397,1,1,1,0,3.0
54439,1,2,1,1,4.0
54462,1,2,2,0,3.0
54495,1,2,0,1,4.0
54498,1,4,4,0,4.0
54528,2,4,3,1,3.0
54547,4,6,4,4,4.0
54571,1,1,3,0,3.0
54575,1,2,1,1,4.0
54578,1,2,0,2,4.0
54580,2,3,2,1,3.5
55010,1,1,2,0,2.0
55013,1,1,1,0,4.0
55029,1,2,2,0,4.0
55063,1,1,0,1,4.0
55110,1,1,1,0,4.0
55122,1,1,1,1,4.0
55153,1,1,1,0,3.0
55181,1,2,2,0,4.0
55222,1,1,2,0,4.0
55232,1,1,1,0,3.0
55398,1,1,1,1,4.0
55496,1,1,1,1,4.0
55505,1,2,3,0,4.0
55545,3,6,3,3,4.0
55551,1,1,1,0,4.0
55567,1,1,1,1,3.0
56011,1,2,2,0,3.0
56034,1,1,1,1,3.0
56036,1,2,1,1,3.0
56041,1,1,1,0,4.0
56057,1,2,2,0,3.0
56061,1,1,1,0,3.0
56083,2,3,2,1,4.0
56091,1,2,1,1,3.0
56098,9,14,10,4,3.89
56101,1,1,1,1,3.0
56107,1,1,1,0,4.0
56121,12,18,15,7,3.83
56127,1,2,0,2,4.0
56140,2,5,5,1,4.0
56148,1,2,3,0,3.0
56162,2,2,1,1,4.0
56171,2,4,3,2,4.0
56177,1,2,0,2,4.0
56184,1,2,2,0,4.0
56188,2,3,4,0,3.0
56200,1,1,1,0,3.0
56220,1,1,1,0,3.0
56242,1,3,2,1,4.0
56260,4,8,8,2,2.75
57017,1,2,1,1,4.0
57019,2,2,1,3,3.5
57031,1,1,1,0,2.0
57039,1,1,1,0,3.0
57047,1,1,1,1,4.0
57097,1,1,2,0,3.0
57138,1,1,3,0,4.0
57155,1,2,1,1,2.0
57206,2,3,2,1,2.5
57221,1,2,2,0,4.0
57227,1,1,1,1,4.0
57355,1,1,1,1,3.0
57412,1,2,2,0,4.0
57433,1,1,2,0,3.0
57441,1,2,1,1,4.0
57460,1,2,1,1,4.0
57463,1,1,2,0,3.0
57512,1,1,0,2,3.0
57620,1,1,0,3,4.0
57629,1,2,1,2,4.0
57631,3,4,2,3,3.0
57645,2,2,2,1,3.0
57660,1,2,2,0,4.0
57672,5,9,9,3,3.8
57757,1,1,1,1,4.0
58039,1,2,1,1,3.0
58044,1,2,2,0,4.0
58079,1,1,1,0,4.0
58085,1,1,1,0,3.0
58102,1,2,1,1,3.0
58141,1,1,1,0,3.0
58193,1,2,2,0,4.0
58194,4,5,3,3,4.0
58205,1,1,1,0,3.0
58232,1,2,2,0,2.0
58243,1,2,1,1,4.0
58256,1,1,2,0,3.0
58295,1,1,1,1,4.0
59009,1,1,1,0,3.0
59011,1,2,1,2,4.0
59015,1,1,1,1,3.0
59033,2,3,4,1,4.0
59034,1,2,2,0,4.0
59042,1,2,1,1,4.0
59047,1,2,2,0,3.0
59051,1,1,1,0,3.0
59082,2,4,6,1,2.5
59090,1,1,1,1,4.0
59114,1,1,1,0,3.0
59122,1,2,2,0,3.0
59126,2,2,1,3,3.0
59143,1,2,4,1,4.0
59152,1,1,3,0,4.0
59155,1,2,2,0,3.0
59163,1,1,0,2,4.0
59172,1,2,2,0,3.0
59178,1,1,1,1,3.0
59183,1,1,1,1,4.0
59205,1,2,2,0,3.0
59229,1,2,2,0,3.0
59237,2,2,2,1,4.0
59244,1,1,1,1,3.0
59247,1,2,1,1,4.0
59268,1,2,1,1,3.0
59271,1,2,1,1,3.0
59273,1,1,1,1,3.0
59276,2,3,2,1,3.0
59288,1,2,1,1,4.0
59291,1,2,1,1,3.0
59299,1,1,2,0,3.0
59316,1,1,1,0,4.0
59328,1,2,1,1,4.0
59339,1,1,0,1,3.0
59346,1,1,2,0,4.0
59350,11,21,14,11,3.73
59359,1,1,1,0,4.0
59360,2,4,3,3,3.5
59368,3,5,4,2,3.33
59375,1,2,1,1,3.0
59377,1,1,1,1,3.0
59378,4,8,5,9,4.0
59390,1,2,2,0,3.0
59416,1,1,3,0,4.0
59456,1,2,2,0,2.0
59465,1,2,2,0,3.0
59487,1,1,1,0,3.0
59508,1,1,0,1,4.0
59509,1,1,0,2,3.0
59512,3,5,8,1,3.67
59523,1,4,4,0,4.0
59539,1,1,1,0,2.0
59546,1,2,2,0,3.0
59558,1,1,1,0,3.0
59560,2,4,5,1,3.5
59580,1,1,1,0,3.0
59606,1,2,1,1,4.0
59609,1,3,3,0,3.0
59619,1,2,2,2,4.0
59631,1,1,1,0,3.0
59636,2,3,2,2,3.5
59648,1,2,1,2,4.0
60024,1,1,2,1,4.0
60043,1,1,0,1,3.0
60057,7,13,12,3,3.71
60065,1,2,1,2,4.0
60069,1,2,2,1,3.0
60079,1,2,1,3,4.0
60097,1,2,2,0,4.0
60116,1,1,1,0,4.0
60141,1,2,0,1,4.0
60157,1,1,0,1,4.0
60159,4,6,6,1,3.75
60175,3,5,5,6,4.0
60201,1,1,1,1,4.0
60213,2,4,2,2,4.0
60229,2,5,4,2,3.5
60260,1,1,1,0,4.0
60287,1,2,2,0,4.0
60325,1,2,1,1,4.0
60328,1,2,1,1,4.0
60341,1,1,2,0,3.0
60403,1,2,2,0,3.0
60421,1,2,1,1,4.0
60437,1,1,1,0,4.0
60446,1,1,2,0,3.0
60462,1,2,1,1,4.0
60471,2,3,2,1,3.5
60482,1,2,0,2,4.0
60542,1,1,0,1,4.0
60581,1,2,1,2,4.0
60590,1,3,2,1,4.0
60612,2,2,2,1,4.0
60665,1,2,1,1,4.0
60671,1,1,1,0,2.0
61001,3,4,2,3,4.0
61006,3,3,4,3,3.67
61037,1,1,2,0,4.0
61070,1,1,0,1,2.0
61077,1,2,0,2,4.0
61092,1,1,1,0,4.0
61167,1,1,0,1,4.0
61230,1,2,3,1,4.0
61258,1,1,1,0,2.0
61300,1,1,1,0,3.0
61349,1,1,0,1,4.0
61370,1,1,0,1,3.0
61412,1,2,2,0,4.0
61438,1,2,2,0,4.0
61456,1,3,4,4,4.0
61476,1,1,1,0,3.0
61483,1,1,1,0,3.0
61507,1,2,2,0,4.0
62013,1,2,1,1,4.0
62040,2,4,4,1,4.0
62041,2,3,2,1,4.0
62119,1,1,0,2,3.0
62178,3,5,4,3,3.67
62186,1,2,4,4,4.0
62193,8,12,8,6,3.38
62194,1,1,0,1,2.0
62203,1,2,1,1,4.0
62215,3,5,5,1,3.67
62230,1,1,1,0,4.0
62232,1,1,1,0,3.0
62239,1,2,1,1,4.0
62263,2,3,1,3,3.5
62274,2,3,3,1,3.5
62289,1,1,1,0,3.0
62355,1,1,1,0,3.0
62376,1,1,0,1,3.0
62400,3,4,4,4,4.0
62413,1,2,2,0,2.0
62426,1,4,5,2,4.0
62461,1,3,3,0,4.0
62476,1,2,1,5,3.0
62498,4,5,6,3,3.5
62510,3,6,5,0,3.67
62524,1,1,1,3,3.0
62525,1,1,1,1,3.0
62528,1,1,1,0,3.0
62571,1,2,2,0,3.0
62599,1,2,2,0,3.0
62611,1,1,1,0,2.0
62637,1,2,2,0,3.0
62643,1,2,3,0,3.0
62654,1,1,1,0,2.0
62753,1,2,2,0,4.0
62757,1,2,4,0,4.0
62765,1,1,1,0,4.0
62771,1,2,2,0,4.0
62806,1,2,2,1,3.0
62826,2,3,3,0,3.5
62870,1,2,3,1,4.0
62885,1,2,1,2,4.0
62895,1,1,1,0,4.0
62907,2,3,3,0,3.0
63003,1,2,2,0,4.0
63010,1,3,3,1,3.0
63014,1,2,2,0,4.0
63047,1,2,1,1,4.0
63063,1,1,2,0,4.0
63075,2,4,4,1,3.5
63080,1,1,1,1,4.0
63113,23,44,33,19,3.83
63116,1,1,0,2,4.0
63122,1,1,1,0,3.0
63164,1,2,2,1,4.0
63170,1,1,1,1,4.0
63178,1,2,2,0,4.0
63187,1,2,1,1,4.0
63188,1,1,2,0,3.0
63223,1,2,3,0,4.0
63236,1,1,1,0,3.0
63245,1,2,1,1,4.0
63247,1,2,2,0,3.0
63258,1,2,1,1,3.0
63263,2,3,2,0,3.0
63282,1,1,1,0,3.0
63283,1,2,0,2,4.0
63300,3,4,5,1,4.0
63302,1,2,2,1,3.0
63314,1,1,0,1,4.0
63366,1,3,2,1,3.0
63372,1,2,2,0,4.0
63383,1,1,0,1,3.0
63397,1,1,1,0,3.0
63400,1,2,3,1,3.0
63409,1,1,0,1,3.0
63425,1,2,2,0,4.0
63452,1,1,1,0,3.0
64010,1,1,1,0,4.0
64024,13,20,16,6,3.77
64041,1,1,0,1,4.0
64060,1,2,2,0,4.0
64102,18,28,17,15,3.78
64122,2,3,2,1,3.0
64125,2,3,2,2,4.0
64129,1,2,0,3,4.0
64138,1,2,0,2,3.0
64189,3,5,2,6,4.0
64203,1,1,3,0,3.0
64225,1,2,2,2,2.0
64260,2,4,2,3,4.0
64284,2,2,2,1,4.0
64306,1,2,2,1,3.0
64315,1,1,0,1,4.0
64327,1,1,1,0,3.0
64335,3,6,4,2,3.67
64348,6,11,9,4,3.67
64353,1,2,3,1,3.0
64362,1,2,2,0,4.0
64410,1,4,3,1,4.0
64430,1,1,1,1,3.0
64445,20,35,27,17,3.95
64448,2,4,6,2,3.5
64483,3,4,5,2,3.67
64504,1,1,2,2,3.0
64519,1,2,1,1,3.0
64539,1,2,2,1,3.0
64545,2,4,3,1,4.0
65025,1,1,1,1,4.0
65059,1,2,1,1,4.0
65062,1,1,1,0,3.0
65124,1,1,1,0,3.0
65129,1,1,1,0,3.0
65268,1,1,1,0,3.0
65398,1,1,0,1,2.0
65440,3,5,1,4,4.0
66008,3,5,7,0,3.33
66009,2,4,2,3,4.0
66015,1,4,3,2,4.0
66025,1,1,1,1,4.0
66045,1,1,1,0,4.0
66049,1,2,2,0,4.0
66053,1,2,3,1,4.0
66107,1,1,1,1,4.0
66136,10,18,14,6,3.8
66149,1,4,3,1,4.0
66164,2,3,2,2,4.0
66189,1,2,2,0,3.0
66190,1,2,2,2,4.0
67040,1,1,2,0,3.0
67043,2,3,4,0,4.0
67112,1,2,2,0,3.0
67152,1,2,2,1,4.0
67155,1,1,0,1,3.0
67180,3,5,2,3,3.33
67205,1,2,2,3,4.0
67218,5,9,9,3,4.0
67223,1,2,2,0,2.0
67237,1,2,2,0,3.0
67278,1,1,1,0,3.0
67300,1,2,2,0,4.0
67309,1,2,2,1,4.0
67348,1,1,1,0,2.0
67356,1,1,0,1,3.0
67365,2,4,3,2,4.0
67372,1,1,1,0,3.0
67429,1,1,2,0,4.0
67436,1,2,2,0,3.0
67447,2,4,3,2,4.0
67458,1,2,2,1,3.0
67462,1,1,2,0,4.0
67478,1,2,2,0,4.0
67482,23,41,30,23,3.83
67506,1,2,2,0,4.0
67511,1,1,1,0,3.0
67525,1,1,4,1,4.0
67540,1,2,2,0,4.0
68011,1,1,1,0,2.0
68012,1,2,2,0,4.0
68056,1,2,1,1,2.0
68066,2,3,5,1,3.0
68068,1,2,2,0,4.0
68069,1,2,1,2,4.0
68081,1,1,1,0,3.0
68084,1,3,2,1,3.0
68111,1,2,1,1,4.0
68112,1,2,2,0,4.0
68118,2,4,5,0,4.0
68126,1,2,2,0,4.0
68138,1,1,2,0,3.0
68149,1,1,1,1,4.0
68154,1,2,1,2,4.0
68166,2,4,3,2,3.5
68189,1,1,1,1,4.0
68218,1,2,1,1,3.0
68224,2,4,4,0,3.5
68247,1,1,1,0,4.0
68253,1,1,2,0,2.0
68258,1,3,3,0,4.0
68264,1,2,1,1,3.0
68265,1,1,1,0,4.0
68270,1,1,0,2,3.0
68278,2,4,4,0,3.5
68286,1,2,1,0,4.0
68298,1,1,1,1,4.0
68300,1,2,2,2,4.0
68343,1,2,2,1,4.0
68347,1,2,2,0,3.0
68375,1,1,1,1,4.0
68376,3,4,5,2,3.0
68386,1,1,0,1,4.0
69123,180,319,295,129,3.79
70228,1,2,1,1,3.0
70310,2,4,2,2,3.0
70388,1,2,2,0,4.0
70408,1,2,2,0,2.0
70467,1,1,0,2,3.0
70550,1,1,1,0,3.0
71014,1,1,1,0,4.0
71015,1,1,0,1,3.0
71026,1,1,1,2,4.0
71038,1,2,2,1,3.0
71040,1,2,2,2,4.0
71059,2,3,3,2,4.0
71061,1,2,1,1,4.0
71076,4,6,5,3,3.5
71086,1,1,1,0,3.0
71116,1,2,2,0,3.0
71118,3,5,3,3,3.67
71120,1,1,1,1,3.0
71133,1,3,3,0,3.0
71153,2,3,1,3,3.5
71184,1,3,2,3,4.0
71204,1,2,1,2,4.0
71222,1,1,1,0,4.0
71230,1,1,2,0,3.0
71235,1,1,1,0,4.0
71263,4,4,5,3,3.5
71270,8,14,7,9,4.0
71289,1,1,1,0,4.0
71306,2,4,2,2,3.0
71336,1,2,1,1,4.0
71342,1,2,2,0,3.0
71350,1,1,1,0,3.0
71354,1,1,1,0,3.0
71359,1,1,1,0,4.0
71360,1,2,1,2,2.0
71384,1,2,1,1,3.0
71412,1,4,3,1,4.0
71428,1,3,3,0,3.0
71442,1,1,1,0,3.0
71450,1,1,1,0,2.0
71475,2,4,3,2,4.0
71484,1,1,3,0,4.0
71486,2,4,1,4,4.0
71490,1,1,1,0,3.0
71522,1,2,1,1,3.0
71540,1,2,2,0,4.0
71543,1,2,2,1,3.0
71550,2,5,8,1,4.0
72003,3,5,5,0,4.0
72031,2,3,2,1,3.5
72042,1,2,1,1,3.0
72078,1,1,1,0,2.0
72105,1,2,2,1,3.0
72109,1,1,1,0,2.0
72126,1,1,1,0,3.0
72146,1,2,1,1,4.0
72155,1,2,2,1,4.0
72181,31,53,46,19,3.77
72198,1,2,2,0,4.0
72208,1,2,2,0,3.0
72213,1,2,2,0,4.0
72215,1,2,2,0,4.0
72300,1,1,1,0,4.0
72312,1,1,0,1,3.0
72320,1,2,1,1,3.0
73005,1,1,2,1,4.0
73006,1,1,1,0,3.0
73007,1,1,1,0,4.0
73008,3,6,5,2,3.33
73011,2,3,3,1,4.0
73029,1,2,1,1,4.0
73050,1,2,2,0,3.0
73065,2,5,3,2,3.0
73109,1,2,1,1,4.0
73128,1,2,2,1,4.0
73150,1,3,2,1,4.0
73154,1,1,1,0,3.0
73162,1,1,1,0,3.0
73183,1,1,0,1,3.0
73186,1,2,2,0,3.0
73213,1,1,1,0,3.0
73225,1,2,2,0,3.0
73227,1,2,2,1,4.0
73249,1,1,1,0,3.0
73268,1,2,2,1,3.0
73288,1,2,1,0,3.0
74010,12,23,13,16,3.33
74012,7,12,13,1,4.0
74026,1,2,1,1,4.0
74042,1,4,4,1,4.0
74043,1,1,1,0,3.0
74050,1,1,3,0,3.0
74070,1,3,3,1,4.0
74094,1,2,2,1,4.0
74118,3,5,8,2,3.33
74119,1,2,3,0,4.0
74141,1,2,1,1,4.0
74150,1,2,2,1,3.0
74154,1,1,1,0,3.0
74159,1,2,1,1,3.0
74160,1,1,2,0,4.0
74161,1,1,0,1,3.0
74208,1,1,0,1,4.0
74212,1,1,1,0,4.0
74218,1,3,1,2,3.0
74220,1,2,2,0,3.0
74225,1,1,2,0,4.0
74233,1,2,2,2,4.0
74256,1,2,2,0,3.0
74264,1,1,0,2,3.0
74269,1,2,4,4,4.0
74281,1,2,1,1,4.0
74295,1,1,1,0,3.0
74298,2,3,2,2,4.0
74309,1,2,1,1,4.0
75056,458,800,735,260,3.93
76070,1,4,4,0,3.0
76142,1,2,3,1,4.0
76157,1,2,6,0,4.0
76167,1,2,3,0,4.0
76168,1,2,2,0,4.0
76178,1,2,1,2,4.0
76198,1,1,1,0,4.0
76212,1,2,2,0,3.0
76216,1,2,2,3,4.0
76217,1,1,1,1,3.0
76231,2,3,2,1,3.0
76259,1,1,1,0,3.0
76305,1,1,1,0,4.0
76312,1,1,1,0,4.0
76313,1,2,2,1,3.0
76322,2,4,3,1,4.0
76323,1,1,1,0,4.0
76330,1,2,1,2,4.0
76341,1,2,1,1,4.0
76351,18,24,17,17,3.89
76392,1,1,0,2,3.0
76447,3,4,3,2,3.67
76451,1,2,1,1,4.0
76489,1,2,2,0,3.0
76495,1,2,1,2,3.0
76498,2,4,2,1,4.0
76540,6,10,10,2,3.83
76545,1,2,2,0,3.0
76552,1,1,1,0,4.0
76565,1,1,1,1,3.0
76575,1,2,2,1,4.0
76576,1,3,2,1,4.0
76599,1,2,0,2,4.0
76618,1,2,1,2,3.0
76640,1,2,2,0,4.0
76676,1,2,2,0,4.0
76681,1,1,2,0,3.0
76707,1,2,1,1,4.0
77020,1,4,5,2,4.0
77058,2,4,4,1,4.0
77079,2,3,4,1,3.5
77082,1,2,2,0,4.0
77083,3,13,12,3,4.0
77096,1,2,1,0,4.0
77104,1,2,1,1,4.0
77107,1,2,0,2,3.0
77111,2,3,4,0,3.5
77114,1,2,2,0,4.0
77122,1,3,2,1,4.0
77128,1,2,0,3,4.0
77131,1,1,0,2,3.0
77132,1,2,1,1,4.0
77135,1,1,1,0,4.0
77146,1,3,3,0,4.0
77168,1,1,0,1,4.0
77182,1,1,1,1,4.0
77186,2,4,6,1,3.5
77209,1,2,2,0,4.0
77210,1,2,1,1,2.0
77211,1,2,2,0,4.0
77215,1,1,1,1,3.0
77236,1,2,1,0,4.0
77243,2,3,2,2,4.0
77249,2,4,3,2,3.5
77251,3,7,5,4,4.0
77258,2,8,6,5,4.0
77269,2,4,2,3,3.5
77284,3,4,4,2,4.0
77285,1,2,2,0,3.0
77288,1,1,1,1,2.0
77294,1,2,2,0,4.0
77305,1,1,2,0,3.0
77307,1,1,1,1,4.0
77316,1,1,2,0,4.0
77317,1,2,1,1,4.0
77333,1,2,2,0,4.0
77335,1,2,2,0,4.0
77337,1,1,1,0,4.0
77339,1,2,1,2,4.0
77350,1,2,2,0,4.0
77354,1,2,3,1,4.0
77358,2,4,5,0,4.0
77363,1,2,2,0,4.0
77373,7,15,12,3,3.86
77379,1,1,1,0,4.0
77389,1,2,2,0,4.0
77406,1,1,1,0,3.0
77407,2,9,8,2,3.5
77438,1,2,1,1,3.0
77445,2,3,1,2,3.0
77449,1,2,2,0,4.0
77450,1,2,2,0,4.0
77453,1,2,3,2,4.0
77458,1,2,2,5,4.0
77464,1,2,2,1,4.0
77466,2,3,2,1,4.0
77479,1,2,3,0,4.0
77495,2,5,4,1,3.5
77508,2,3,3,3,3.0
77511,1,3,1,2,4.0
77514,3,8,5,2,4.0
77517,1,3,3,0,4.0
77519,1,1,1,0,4.0
77521,1,2,2,0,4.0
78007,1,3,1,2,4.0
78015,1,2,1,1,4.0
78029,1,3,3,0,4.0
78043,4,8,6,4,4.0
78073,1,5,4,1,3.0
78090,1,3,3,0,4.0
78117,1,2,2,0,4.0
78123,1,2,2,0,4.0
78133,3,7,5,2,4.0
78138,1,2,1,0,4.0
78140,1,3,3,0,4.0
78158,1,5,4,1,4.0
78172,3,5,4,3,3.33
78189,1,1,1,0,3.0
78220,1,2,2,0,2.0
78297,2,3,3,0,4.0
78299,2,3,4,0,2.0
78334,1,2,2,0,4.0
78362,1,2,2,0,4.0
78372,2,5,6,2,4.0
78380,1,2,1,1,3.0
78383,1,2,1,1,3.0
78401,1,2,0,1,4.0
78402,2,4,3,1,4.0
78418,1,1,1,0,4.0
78431,1,2,1,1,4.0
78440,3,5,5,3,4.0
78455,2,4,3,1,4.0
78466,1,3,3,0,4.0
78498,4,8,8,1,3.75
78502,1,1,2,0,4.0
78506,1,2,2,0,3.0
78517,1,1,1,1,2.0
78537,1,2,3,3,3.0
78545,2,4,3,1,4.0
78551,3,6,6,0,4.0
78571,1,2,1,1,4.0
78586,1,2,1,1,4.0
78590,1,2,2,0,3.0
78621,1,2,2,0,2.0
78640,9,19,13,6,4.0
78643,1,2,1,0,4.0
78646,3,5,4,1,4.0
78650,1,2,3,0,4.0
78668,1,2,2,0,3.0
78672,1,2,2,0,2.0
78688,1,2,2,0,4.0
79025,1,1,1,0,3.0
79120,1,1,1,0,3.0
79122,1,1,1,0,3.0
79125,1,2,3,3,4.0
79130,1,1,1,0,3.0
79174,1,1,1,0,3.0
79184,1,2,3,2,4.0
79191,1,2,2,0,3.0
79316,1,2,2,0,3.0
79319,1,2,1,1,3.0
79329,1,2,2,0,4.0
79334,1,2,2,0,4.0
80001,2,2,2,2,3.0
80021,7,12,9,5,4.0
80058,1,6,6,0,4.0
80110,1,2,2,0,3.0
80131,1,2,1,2,4.0
80136,1,3,3,0,4.0
80142,1,1,1,0,2.0
80148,1,2,1,1,4.0
80160,1,2,1,0,4.0
80192,1,1,1,0,3.0
80236,1,1,1,0,4.0
80416,1,1,3,1,3.0
80425,1,2,2,0,2.0
80443,1,3,3,0,3.0
80489,2,5,3,1,4.0
80498,1,1,1,0,4.0
80561,1,2,1,1,4.0
80599,1,1,1,0,2.0
80674,1,3,2,1,4.0
80685,1,1,1,2,4.0
80721,1,1,1,1,4.0
80793,1,2,3,0,3.0
81004,7,10,8,4,3.57
81021,1,2,1,1,3.0
81031,1,3,2,1,4.0
81039,1,1,1,1,3.0
81065,2,2,2,1,3.0
81069,1,1,1,1,4.0
81079,1,2,2,3,4.0
81088,1,2,2,1,3.0
81097,1,1,1,0,2.0
81099,1,2,1,1,3.0
81108,1,1,1,0,3.0
81112,1,1,1,0,4.0
81131,1,2,2,0,3.0
81140,1,2,2,0,3.0
81182,1,1,1,0,3.0
81206,1,2,2,0,2.0
81217,1,2,2,0,4.0
81219,1,1,1,1,4.0
81276,1,1,2,0,4.0
81284,1,2,2,1,3.0
81290,1,2,1,1,3.0
82005,1,2,2,0,3.0
82013,1,2,2,0,3.0
82033,3,4,4,2,3.33
82042,1,2,2,0,3.0
82087,1,2,1,1,3.0
82094,1,1,1,0,4.0
82121,5,7,9,1,3.2
82131,1,1,1,1,4.0
82134,2,4,4,0,4.0
82165,1,2,2,0,3.0
82180,1,1,1,0,2.0
83009,1,2,2,0,3.0
83013,1,2,1,0,4.0
83017,1,2,2,0,4.0
83019,3,5,4,2,3.67
83023,1,3,2,3,4.0
83025,1,1,1,0,3.0
83027,1,2,2,1,4.0
83035,1,1,0,1,3.0
83046,1,1,1,0,3.0
83053,1,2,2,0,3.0
83055,1,2,1,2,4.0
83056,1,1,1,0,4.0
83061,1,1,4,0,3.0
83062,3,7,5,2,3.67
83065,3,4,5,0,3.67
83067,1,1,1,0,2.0
83068,2,3,1,3,3.5
83069,3,5,5,2,3.33
83071,1,2,1,1,3.0
83072,1,2,2,0,4.0
83085,1,1,1,0,3.0
83086,2,5,5,1,4.0
83090,3,4,3,2,2.67
83101,1,3,4,1,4.0
83107,1,3,5,1,4.0
83115,1,2,2,1,4.0
83118,2,2,2,2,3.0
83123,1,1,2,1,4.0
83126,2,4,3,1,3.5
83129,4,7,6,2,3.75
83130,2,4,3,1,4.0
83132,1,2,2,0,2.0
83137,20,37,33,17,3.85
83140,1,1,1,0,3.0
83143,2,3,3,0,2.5
83144,2,3,2,2,3.5
84003,2,3,4,0,3.5
84007,20,34,33,6,3.7
84017,1,1,1,0,3.0
84022,1,2,1,0,4.0
84031,6,8,10,2,3.33
84035,6,9,5,8,4.0
84065,1,2,3,0,3.0
84069,1,2,2,0,3.0
84075,1,1,1,0,2.0
84080,1,3,1,2,4.0
84081,1,1,1,0,4.0
84087,2,3,4,0,3.5
84088,1,2,2,0,3.0
84089,1,1,2,0,3.0
84091,1,1,1,1,3.0
84092,2,4,3,1,3.0
84099,1,2,3,0,4.0
84129,1,1,1,0,3.0
84132,1,1,1,1,4.0
84141,1,2,2,0,4.0
84149,1,2,2,0,2.0
85008,1,2,2,0,3.0
