com_insee,nbr_accidents,nbr_vehicules,nb_hommes,nb_femmes,grav_moyenne
54435,1,1,1,0,3.0
54451,1,2,0,2,4.0
54526,1,2,2,0,4.0
54533,1,1,1,0,2.0
54547,6,9,7,5,3.83
54578,1,2,1,1,4.0
54580,2,3,3,2,4.0
55007,1,2,4,3,3.0
55008,1,2,2,0,3.0
55012,1,1,1,0,3.0
55029,1,1,2,0,4.0
55046,1,2,0,2,4.0
55274,1,1,0,1,3.0
55492,1,1,2,0,3.0
55545,3,5,5,1,3.67
55570,1,2,1,2,4.0
56007,1,1,0,2,3.0
56010,1,2,1,2,3.0
56036,1,3,1,4,4.0
56053,1,2,2,0,3.0
56083,4,5,5,3,3.5
56098,2,4,2,2,3.5
56121,10,16,13,9,3.8
56122,1,1,2,0,2.0
56147,1,2,1,1,4.0
56162,2,2,3,1,4.0
56177,1,2,2,0,2.0
56186,1,2,2,0,4.0
56193,1,1,1,1,3.0
56205,1,2,2,0,3.0
56240,1,2,2,0,3.0
56244,1,1,1,1,4.0
56251,1,2,1,1,3.0
56260,4,8,8,1,3.75
57043,1,2,2,0,4.0
57106,1,1,1,2,4.0
57160,1,1,2,0,4.0
57206,2,3,2,3,3.5
57232,1,2,3,0,4.0
57283,1,1,1,0,3.0
57306,1,1,1,0,2.0
57323,1,2,1,1,4.0
57332,1,1,2,1,4.0
57412,1,2,2,1,4.0
57447,1,3,2,2,4.0
57463,6,9,9,2,3.5
57487,1,2,0,2,4.0
57517,1,2,2,1,4.0
57540,1,1,1,1,3.0
57556,1,1,1,1,3.0
57592,2,3,2,3,4.0
57602,1,2,1,3,3.0
57606,2,3,2,4,3.5
57672,2,3,4,2,4.0
57706,1,1,1,1,4.0
57716,1,1,2,0,3.0
57757,2,2,3,1,3.5
58006,1,2,2,0,4.0
58024,2,4,6,0,3.0
58046,1,2,2,1,4.0
58067,1,2,2,0,4.0
58086,1,2,1,1,3.0
58126,1,1,1,0,2.0
58176,1,1,0,1,2.0
58194,6,10,9,7,3.83
58245,1,1,1,0,4.0
58261,1,2,2,0,3.0
58293,1,1,0,1,3.0
58295,1,1,0,1,3.0
58303,1,1,1,1,3.0
59009,1,3,2,1,4.0
59017,1,2,1,1,3.0
59033,1,2,1,1,4.0
59034,1,2,1,1,3.0
59035,1,1,0,3,3.0
59041,1,2,1,1,3.0
59043,1,1,0,1,2.0
59074,1,1,0,1,3.0
59082,1,2,2,0,3.0
59088,1,1,2,3,4.0
59122,3,5,3,4,3.67
59131,1,2,2,0,2.0
59152,1,1,1,1,4.0
59159,1,3,6,1,4.0
59174,1,2,3,1,4.0
59182,1,1,1,0,4.0
59183,3,4,2,3,3.0
59195,2,3,1,3,4.0
59234,1,2,1,1,4.0
59244,1,2,1,0,3.0
59271,1,2,1,1,3.0
59279,2,4,3,1,4.0
59286,2,4,3,1,4.0
59328,3,4,4,2,4.0
59329,1,1,1,1,3.0
59343,1,3,2,2,3.0
59350,13,20,23,12,3.85
59352,1,1,1,0,4.0
59360,4,7,4,5,4.0
59378,1,1,2,0,4.0
59447,1,1,2,0,3.0
59476,1,1,2,0,3.0
59495,1,1,1,0,2.0
59507,2,2,3,2,3.5
59509,1,3,2,2,4.0
59512,7,13,10,8,3.43
59549,1,2,3,2,4.0
59550,1,1,2,0,2.0
59586,1,2,1,1,4.0
59592,1,2,1,0,4.0
59599,5,7,6,3,4.0
59616,1,2,2,0,3.0
59626,1,2,3,1,4.0
59643,1,2,1,2,3.0
59646,1,4,0,4,4.0
59650,1,2,1,1,4.0
59653,1,1,2,0,3.0
60057,9,14,9,7,3.78
60101,1,2,1,1,4.0
60138,2,3,3,1,3.0
60141,2,4,3,1,4.0
60159,1,1,1,1,4.0
60175,1,2,1,1,3.0
60176,1,1,1,2,4.0
60179,1,2,3,4,4.0
60206,1,2,1,1,3.0
60308,1,1,1,0,4.0
60338,1,1,1,0,3.0
60339,1,2,0,2,4.0
60341,1,2,2,0,2.0
60355,1,1,0,1,3.0
60395,1,2,2,0,4.0
60433,1,2,2,0,4.0
60463,1,1,2,0,3.0
60500,1,2,1,1,4.0
60509,1,1,2,0,3.0
60511,1,3,2,2,4.0
60524,1,2,2,0,4.0
60584,1,1,2,0,2.0
60589,1,2,3,0,4.0
60637,1,1,1,0,4.0
60653,1,2,1,1,4.0
60668,1,2,3,0,4.0
61001,5,9,8,6,3.8
61006,3,5,5,2,3.33
61074,1,2,2,0,4.0
61081,1,1,1,0,2.0
61116,1,2,2,1,3.0
61167,1,2,2,0,3.0
61248,1,1,2,0,3.0
61294,1,2,1,1,3.0
61369,1,2,3,0,3.0
61402,1,1,1,0,3.0
61443,1,1,1,0,4.0
61457,1,2,2,4,4.0
61473,1,1,1,0,4.0
61474,1,1,1,0,3.0
61484,1,2,2,2,4.0
61485,1,2,2,0,3.0
61486,1,1,1,0,2.0
62041,5,8,6,4,4.0
62060,1,2,3,0,3.0
62083,1,1,0,1,3.0
62099,1,1,1,0,3.0
62119,1,1,2,2,4.0
62160,1,1,1,1,3.0
62178,1,1,1,0,4.0
62193,10,15,24,3,3.7
62207,1,2,2,0,4.0
62215,1,1,0,1,3.0
62235,1,1,1,1,4.0
62239,2,5,4,7,4.0
62250,1,1,0,1,4.0
62270,1,2,1,0,4.0
62276,1,1,0,2,3.0
62281,1,1,0,2,3.0
62310,1,1,2,0,3.0
62386,1,1,1,1,4.0
62414,1,1,1,0,3.0
62427,3,4,3,3,3.67
62447,2,2,3,1,3.0
62457,1,1,2,1,3.0
62464,2,3,2,3,4.0
62498,4,5,3,5,4.0
62510,1,1,0,1,4.0
62525,2,4,3,2,3.5
62528,1,1,2,0,3.0
62548,1,1,2,2,4.0
62573,1,2,4,1,4.0
62583,1,1,4,0,4.0
62587,1,2,1,1,4.0
62603,1,1,2,0,3.0
62609,1,2,2,2,3.0
62624,1,2,1,1,3.0
62667,1,2,2,0,4.0
62737,1,2,1,2,4.0
62744,1,3,2,1,3.0
62764,1,2,1,1,4.0
62765,1,1,0,2,3.0
62774,1,2,1,1,4.0
62784,1,1,0,1,4.0
62839,1,1,1,0,4.0
62842,1,2,2,0,3.0
62846,1,1,1,0,2.0
62858,1,2,4,0,4.0
62892,1,2,2,1,4.0
62895,1,3,3,0,4.0
62898,1,2,2,0,3.0
62907,2,4,6,3,3.5
63026,1,1,1,0,4.0
63032,1,2,1,1,4.0
63035,1,1,2,2,4.0
63040,2,3,2,1,3.0
63072,1,1,2,3,3.0
63075,2,2,0,4,4.0
63113,16,33,23,10,3.88
63145,1,1,1,0,2.0
63155,1,1,1,0,3.0
63164,1,1,1,1,4.0
63165,1,1,2,0,4.0
63178,1,1,1,0,2.0
63181,1,2,2,0,3.0
63227,1,2,2,0,3.0
63233,1,2,2,1,3.0
63245,1,2,0,2,4.0
63247,1,1,0,1,3.0
63284,3,5,5,0,4.0
63300,7,13,8,8,3.86
63345,2,4,2,3,4.0
63350,1,1,3,0,4.0
63352,1,1,2,1,2.0
63364,1,1,1,1,3.0
63368,1,1,1,0,3.0
63397,1,2,2,0,4.0
63406,1,1,2,1,4.0
63423,1,1,1,0,2.0
64024,14,27,20,11,3.93
64057,1,1,2,1,4.0
64102,11,20,20,4,4.0
64122,5,9,7,3,4.0
64125,4,9,6,4,3.75
64129,4,6,5,5,3.75
64132,1,1,1,0,4.0
64138,1,2,2,0,4.0
64189,1,2,2,0,4.0
64191,1,1,1,0,4.0
64230,1,2,1,1,4.0
64233,1,2,2,0,3.0
64237,1,1,1,0,4.0
64238,1,1,0,1,2.0
64250,1,1,1,0,2.0
64260,2,3,3,1,4.0
64269,1,1,1,1,4.0
64284,1,3,3,0,4.0
64335,1,3,2,2,4.0
64348,3,5,5,2,4.0
64372,1,1,1,2,4.0
64386,1,2,2,0,4.0
64422,1,1,0,2,3.0
64430,1,1,1,1,3.0
64445,15,27,16,15,3.93
64487,1,1,1,0,4.0
64520,1,4,4,5,3.0
64545,1,1,1,1,4.0
64547,1,2,1,1,3.0
65006,1,1,1,0,4.0
65017,1,1,1,0,3.0
65033,1,1,0,1,4.0
65054,1,1,1,0,4.0
65059,1,1,1,0,4.0
65061,1,1,1,0,4.0
65123,1,2,2,0,4.0
65183,1,2,1,0,2.0
65286,1,2,0,3,4.0
65292,1,1,1,0,4.0
65369,1,2,2,0,3.0
65375,1,2,4,0,4.0
65408,1,1,0,1,4.0
65426,1,2,1,1,3.0
65440,1,1,1,1,3.0
65456,1,1,1,0,4.0
66003,1,1,2,0,3.0
66011,1,2,2,1,2.0
66014,1,1,1,1,4.0
66050,1,1,1,1,4.0
66085,1,2,3,1,4.0
66136,10,18,12,8,3.8
66141,2,3,2,2,4.0
66145,1,2,2,1,3.0
66149,1,2,1,1,4.0
66164,1,1,2,0,3.0
66167,1,1,1,2,4.0
67067,1,1,1,1,4.0
67118,1,2,0,2,3.0
67152,1,3,2,1,4.0
67154,1,1,0,1,3.0
67180,1,2,1,1,3.0
67204,1,1,2,0,4.0
67218,2,4,4,0,4.0
67267,1,2,2,0,4.0
67348,2,3,2,3,4.0
67365,1,2,2,0,4.0
67388,1,2,2,1,2.0
67447,4,7,5,3,4.0
67462,2,3,3,1,3.5
67482,25,43,30,24,3.84
67506,1,2,1,1,2.0
67535,1,1,1,1,4.0
67544,1,1,1,1,3.0
68004,1,1,2,1,2.0
68025,1,3,2,1,3.0
68042,1,2,3,1,4.0
68062,1,2,1,1,3.0
68063,1,1,0,2,3.0
68092,1,1,1,0,3.0
68107,1,2,2,0,2.0
68112,1,1,1,0,4.0
68118,1,1,1,0,4.0
68126,1,1,1,1,3.0
68145,2,3,1,2,3.0
68201,1,1,1,1,4.0
68224,1,2,1,1,3.0
68253,1,1,2,0,3.0
68256,1,1,2,0,4.0
68295,1,2,2,0,4.0
68297,1,3,3,0,4.0
68300,1,1,1,0,4.0
68304,1,1,1,0,3.0
68315,1,1,1,1,4.0
68351,1,2,1,1,4.0
68352,1,2,1,1,3.0
68375,3,5,5,0,3.0
68383,1,2,1,1,3.0
68384,1,1,1,2,4.0
69123,150,266,262,108,3.79
70198,1,2,2,0,3.0
70232,1,1,1,0,3.0
70245,1,1,0,1,2.0
70388,1,2,3,0,4.0
70550,1,1,0,2,4.0
70575,1,2,2,0,4.0
71076,6,11,4,10,3.83
71081,1,2,1,1,4.0
71105,1,2,1,1,4.0
71132,1,1,1,1,4.0
71153,3,5,2,4,4.0
71176,1,2,1,1,4.0
71182,1,2,1,1,4.0
71204,1,2,0,2,4.0
71230,1,2,2,0,3.0
71263,1,1,1,0,3.0
71270,6,7,7,4,3.5
71306,4,7,6,3,4.0
71357,1,2,2,0,4.0
71359,1,2,4,1,4.0
71371,1,2,3,0,4.0
71420,1,2,1,1,4.0
71442,1,1,0,2,3.0
71443,1,2,2,1,4.0
71445,1,2,2,1,4.0
71486,1,2,2,0,3.0
71491,1,1,1,0,2.0
71543,2,3,3,1,4.0
71576,1,2,0,2,2.0
72003,1,2,2,1,4.0
72028,1,2,2,1,4.0
72056,1,1,0,1,4.0
72058,1,1,1,1,3.0
72096,1,2,2,0,3.0
72115,1,2,1,1,4.0
72132,1,1,1,0,2.0
72154,1,2,2,0,3.0
72181,25,42,36,15,3.92
72191,1,2,5,1,3.0
72223,1,2,3,3,4.0
72264,1,1,0,1,3.0
72336,1,2,1,1,3.0
72346,1,1,2,0,3.0
72367,1,2,2,0,3.0
73008,2,3,3,1,4.0
73011,3,6,6,1,3.67
73022,1,2,1,1,3.0
73029,1,2,1,1,4.0
73030,1,1,2,1,3.0
73065,1,1,2,2,4.0
73068,1,2,2,1,4.0
73082,1,1,1,1,3.0
73087,1,4,0,5,4.0
73104,1,1,0,2,4.0
73105,1,2,1,1,4.0
73171,1,2,1,1,4.0
73176,1,1,1,0,3.0
73181,1,2,3,1,4.0
73182,1,2,2,0,4.0
73213,1,1,1,0,3.0
73222,1,1,2,0,2.0
73227,1,1,3,0,4.0
73270,1,3,3,1,4.0
74003,1,3,2,1,3.0
74008,1,2,1,1,4.0
74010,6,11,9,3,3.83
74012,7,12,10,5,4.0
74042,1,2,2,0,4.0
74044,1,1,1,0,4.0
74058,1,2,2,0,4.0
74079,1,1,4,0,3.0
74096,1,1,1,0,4.0
74105,1,1,8,13,3.0
74112,1,2,2,0,4.0
74118,3,6,5,1,3.67
74119,1,1,1,1,3.0
74123,1,1,0,2,4.0
74133,1,1,1,0,3.0
74150,1,2,1,1,4.0
74177,1,2,0,2,3.0
74179,1,2,1,2,4.0
74210,1,2,0,2,4.0
74242,1,2,0,2,4.0
74256,2,5,4,2,4.0
74262,1,3,3,5,3.0
74263,1,1,1,1,4.0
74281,1,3,1,2,4.0
74282,2,4,3,1,3.0
74298,1,2,2,0,4.0
74305,2,5,5,0,4.0
75056,429,731,677,212,3.9
76014,1,1,2,0,4.0
76026,1,2,0,2,4.0
76070,1,2,3,1,4.0
76099,1,1,1,0,4.0
76101,1,1,1,1,4.0
76114,1,1,1,0,4.0
76164,1,2,2,0,3.0
76177,1,2,2,1,4.0
76182,1,2,1,1,3.0
76217,1,1,1,1,3.0
76231,2,4,3,1,4.0
76244,1,2,3,0,3.0
76275,1,3,2,1,3.0
76296,1,2,2,0,4.0
76304,1,1,1,0,4.0
76312,1,2,1,1,3.0
76322,1,2,2,0,4.0
76341,1,1,0,2,4.0
76351,24,38,32,17,3.83
76354,1,2,2,0,4.0
76366,1,1,1,1,4.0
76377,1,1,2,0,2.0
76400,1,2,1,1,2.0
76412,1,1,1,0,3.0
76418,1,1,1,0,3.0
76429,1,2,1,1,3.0
76447,3,5,7,1,4.0
76449,1,2,2,0,3.0
76462,1,1,1,1,3.0
76473,1,2,2,0,3.0
76489,1,1,1,1,2.0
76497,1,1,2,0,4.0
76498,2,3,4,0,4.0
76540,10,14,15,6,3.7
76575,3,4,6,3,4.0
76597,1,3,2,1,4.0
76618,1,1,2,0,3.0
76624,1,2,2,0,3.0
76655,1,2,2,0,4.0
76673,1,3,4,0,3.0
76681,3,5,6,0,3.67
76705,1,1,1,0,4.0
76743,1,1,1,0,3.0
77005,1,2,2,0,3.0
77010,1,1,0,1,3.0
77013,1,3,1,2,3.0
77018,1,1,2,0,4.0
77039,1,1,1,0,4.0
77044,1,1,0,1,3.0
77053,2,5,5,2,4.0
77058,2,5,3,4,4.0
77059,2,3,3,1,4.0
77069,1,2,2,1,4.0
77083,3,6,4,2,3.33
77088,1,1,2,0,3.0
77112,1,1,0,1,4.0
77121,4,9,6,4,4.0
77122,1,1,1,1,4.0
77130,1,2,3,1,3.0
77131,1,1,2,0,2.0
77146,1,1,0,1,4.0
77148,1,2,1,1,3.0
77162,2,3,3,1,3.5
77164,1,2,2,1,3.0
77169,1,2,1,1,4.0
77176,1,2,2,1,4.0
77181,1,2,1,3,4.0
77182,1,2,2,3,3.0
77183,1,1,1,1,4.0
77186,3,8,6,5,4.0
77215,1,2,2,0,4.0
77217,1,2,1,1,3.0
77237,1,1,1,1,4.0
77239,1,2,2,0,4.0
77243,1,2,0,2,4.0
77249,3,5,4,3,4.0
77251,2,3,2,1,3.5
77257,1,1,2,0,2.0
77258,2,6,3,4,4.0
77276,1,1,1,0,4.0
77284,5,6,7,4,4.0
77288,2,3,2,1,3.5
77294,3,6,6,0,4.0
77305,1,1,1,1,2.0
77307,1,2,2,0,3.0
77315,1,2,2,0,4.0
77318,1,2,2,0,4.0
77320,1,1,1,2,4.0
77333,2,3,4,1,4.0
77337,2,3,1,3,4.0
77339,1,1,1,0,3.0
77347,1,1,4,1,2.0
77350,2,4,3,1,3.0
77372,2,4,3,1,4.0
77373,1,2,2,1,3.0
77379,1,1,0,1,4.0
77384,1,1,1,0,4.0
77390,3,4,2,4,4.0
77438,2,3,4,1,4.0
77449,2,2,3,0,3.5
77468,1,2,2,0,4.0
77477,1,2,2,0,3.0
77479,1,1,1,1,4.0
77485,1,1,1,0,4.0
77495,1,2,1,0,4.0
77517,2,3,3,1,4.0
78003,1,4,4,0,4.0
78005,1,1,1,1,4.0
78007,1,2,2,0,4.0
78029,2,5,3,2,4.0
78043,3,4,3,1,4.0
78090,3,7,8,0,3.33
78118,2,4,3,1,4.0
78126,1,2,1,1,4.0
78133,1,1,2,0,4.0
78140,1,1,0,1,4.0
78158,1,3,2,2,4.0
78206,2,3,2,1,4.0
78238,4,9,8,9,3.75
78242,1,2,2,0,4.0
78291,4,7,7,5,4.0
78297,1,1,1,0,4.0
78366,1,1,2,0,3.0
78372,1,1,2,0,4.0
78402,1,3,1,3,4.0
78423,1,2,2,1,4.0
78440,3,4,8,1,3.67
78466,1,2,2,0,4.0
78481,2,3,4,0,4.0
78498,1,2,2,0,4.0
78517,1,1,1,0,2.0
78537,1,2,1,1,4.0
78551,2,3,3,0,3.5
78571,1,2,2,0,4.0
78586,1,2,2,0,3.0
78597,1,2,2,0,2.0
78624,2,3,1,1,4.0
78640,2,3,3,0,3.5
78642,1,2,3,0,4.0
78646,4,9,7,4,3.5
78655,1,2,1,1,4.0
79034,1,2,0,2,3.0
79088,1,2,3,0,3.0
79172,1,1,1,0,3.0
79174,1,3,1,2,3.0
79179,1,2,4,1,4.0
79185,1,2,1,1,2.0
79189,1,2,2,1,4.0
79191,1,3,2,2,4.0
79204,1,2,2,0,3.0
79322,1,1,1,0,2.0
79329,1,1,0,1,4.0
79340,1,2,2,0,4.0
80001,1,1,1,2,4.0
80021,7,10,8,7,4.0
80208,1,1,1,1,3.0
80237,1,3,1,2,3.0
80318,1,1,1,1,3.0
80360,2,3,3,0,3.0
80485,1,2,2,1,3.0
80570,1,1,0,2,3.0
80585,1,1,0,2,4.0
80613,1,1,0,1,3.0
80620,1,1,1,1,3.0
80625,1,1,1,0,4.0
80685,1,2,3,4,4.0
80780,1,1,1,0,3.0
80799,1,2,0,2,3.0
81004,1,1,1,1,4.0
81021,1,2,0,1,4.0
81065,4,5,2,5,4.0
81099,1,2,2,0,3.0
81105,1,2,1,1,4.0
81115,1,1,1,1,3.0
81117,1,3,3,2,4.0
81138,1,1,1,0,3.0
81140,2,2,7,0,3.5
81143,1,2,2,0,3.0
81163,1,2,2,0,3.0
81182,1,1,2,1,3.0
81203,1,1,0,1,4.0
81220,1,1,1,1,3.0
81326,1,1,1,1,3.0
82033,1,2,1,1,4.0
82042,1,1,1,0,2.0
82047,1,1,2,0,2.0
82085,2,3,4,0,2.5
82089,1,2,2,1,4.0
82094,1,2,2,0,4.0
82112,1,3,0,3,4.0
82119,1,2,2,0,4.0
82121,3,4,4,2,3.67
82134,1,2,1,1,4.0
82135,1,2,2,0,3.0
82149,1,3,4,0,4.0
82151,1,2,2,0,4.0
82178,1,1,1,0,3.0
82189,1,1,0,1,3.0
83004,2,2,0,2,4.0
83025,1,1,1,0,3.0
83026,1,2,3,0,4.0
83035,2,3,2,1,3.0
83036,1,2,2,1,4.0
83040,1,2,3,2,4.0
83047,3,6,5,3,3.67
83050,1,1,0,2,3.0
83053,1,1,1,1,4.0
83054,1,2,2,0,4.0
83061,1,2,2,0,3.0
83069,5,7,8,3,3.6
83070,1,1,3,2,4.0
83072,1,1,1,1,4.0
83077,1,2,2,1,3.0
83086,3,5,4,1,2.67
83090,7,13,10,6,3.86
83097,1,1,2,0,3.0
83104,1,2,1,1,2.0
83107,2,3,3,0,3.0
83112,1,1,1,0,3.0
83115,3,4,5,2,3.0
83123,1,2,1,1,3.0
83126,4,8,6,3,3.5
83129,3,4,4,3,3.33
83130,1,1,1,2,4.0
83137,9,17,13,5,4.0
83140,1,1,1,1,2.0
83141,1,1,1,1,4.0
83144,8,14,12,6,3.88
84007,31,56,45,22,3.77
84019,1,2,2,0,4.0
84029,1,1,2,0,3.0
84035,3,6,4,1,4.0
84037,2,4,2,2,3.5
84054,1,2,1,1,4.0
84067,1,2,2,1,3.0
84068,2,3,2,2,3.0
84070,1,1,1,0,3.0
84080,2,4,2,2,4.0
84087,4,7,5,4,3.25
84088,1,2,1,2,2.0
84092,1,2,4,2,4.0
84119,1,2,1,0,4.0
84129,1,4,2,2,4.0
84141,2,3,3,1,3.5
85008,1,2,2,0,4.0
85022,1,4,5,3,4.0
85034,1,2,2,0,3.0
85081,1,2,2,0,4.0
85084,3,5,5,1,3.0
85092,2,3,1,3,3.0
85109,1,1,2,0,3.0
85113,1,1,0,1,4.0
85128,1,1,1,1,2.0
85143,1,1,1,0,2.0
85146,1,2,2,0,3.0
85155,1,2,2,0,4.0
85160,1,2,2,1,3.0
85191,1,1,2,0,4.0
85194,2,2,3,3,3.0
85226,1,2,4,0,4.0
85227,1,1,1,0,2.0
85274,1,1,2,0,3.0
85288,1,4,3,1,4.0
85298,1,2,3,1,4.0
86007,1,2,1,1,2.0
86017,1,1,2,0,2.0
86027,1,2,2,1,3.0
86039,1,2,2,0,4.0
86041,1,1,1,1,2.0
86066,2,4,2,2,3.0
86074,1,1,2,0,2.0
86078,1,2,1,1,4.0
86082,1,1,0,1,2.0
86095,1,1,1,0,3.0
86114,1,2,3,3,4.0
86148,1,2,1,1,3.0
86194,4,6,8,1,3.75
86235,1,3,0,6,4.0
86272,1,2,2,1,4.0
86281,1,1,2,1,4.0
86290,1,2,2,1,4.0
86294,1,2,2,2,4.0
86297,1,2,2,1,3.0
87017,1,1,1,2,4.0
87050,1,3,1,2,4.0
87065,2,2,2,2,3.5
87085,26,45,27,27,3.77
87113,1,2,2,0,4.0
87114,3,4,4,0,3.67
87167,1,1,1,0,4.0
87177,1,2,0,2,4.0
87202,1,2,1,1,4.0
88209,2,3,2,1,3.0
88328,1,1,1,0,4.0
88344,1,1,1,0,2.0
88372,1,1,0,1,3.0
88413,2,3,3,2,4.0
88483,1,2,1,1,3.0
88484,1,1,2,0,3.0
88531,1,2,2,3,4.0
89013,1,1,1,0,3.0
89037,1,5,4,2,4.0
89050,1,1,1,0,2.0
89172,1,1,0,1,3.0
89189,2,3,4,3,3.0
89197,1,2,2,0,3.0
89255,1,1,2,0,3.0
89257,1,1,0,2,3.0
89276,2,3,3,1,3.0
89344,1,1,1,1,2.0
89382,1,1,1,0,3.0
89387,2,3,2,3,4.0
89418,1,1,2,0,3.0
89423,1,2,1,1,3.0
89438,1,2,1,2,4.0
89460,1,1,2,1,3.0
89482,1,2,2,1,3.0
90010,1,2,1,2,2.0
90094,1,1,2,0,3.0
90097,1,3,3,0,4.0
91021,1,4,2,3,3.0
91027,6,8,6,8,4.0
91064,1,2,2,0,4.0
91086,2,5,5,1,4.0
91097,3,5,7,6,4.0
91103,3,4,4,2,4.0
91114,3,5,2,2,4.0
91122,1,2,2,0,4.0
91136,3,5,4,1,4.0
91161,8,19,18,11,3.75
91174,4,6,8,3,3.5
91179,2,3,3,1,3.5
91191,1,2,1,1,4.0
91200,3,3,2,4,3.67
91216,2,5,4,1,4.0
91223,6,7,9,1,3.67
91226,1,3,2,3,4.0
91228,4,10,8,2,4.0
91235,4,8,6,6,4.0
91286,2,3,5,3,4.0
91339,2,10,10,3,3.5
91340,1,2,2,1,4.0
91345,4,6,3,5,4.0
91347,1,1,1,0,4.0
91363,2,2,3,1,4.0
91377,4,9,9,2,4.0
91405,1,1,2,0,4.0
91421,1,2,1,1,4.0
91432,1,2,1,1,4.0
91433,4,12,11,3,4.0
91434,3,4,5,0,4.0
91477,2,3,3,2,4.0
91479,3,5,4,3,3.67
91514,1,1,2,0,3.0
91521,7,15,12,3,3.86
91549,3,3,4,1,3.67
91552,2,2,1,1,4.0
91553,4,11,6,5,4.0
91570,1,2,2,0,4.0
91589,7,12,13,4,4.0
91617,6,10,11,4,4.0
91645,1,2,1,1,4.0
91659,2,3,3,0,4.0
91661,1,3,3,0,4.0
91665,1,3,4,0,3.0
91667,1,1,1,1,4.0
91685,1,1,1,0,3.0
91687,4,6,5,3,4.0
91689,7,12,10,6,3.86
91692,1,2,0,4,4.0
92002,4,8,8,3,4.0
92004,7,13,10,5,4.0
92007,3,5,5,2,4.0
92009,1,2,1,0,4.0
92012,20,32,29,10,3.9
92014,5,7,5,4,3.6
92019,2,4,4,0,4.0
92020,5,7,8,1,4.0
92023,2,3,4,0,4.0
92024,6,11,11,0,3.83
92025,15,25,22,9,3.8
92026,8,14,11,4,3.75
92032,1,1,0,2,3.0
92033,1,1,2,1,4.0
92035,7,13,12,2,4.0
92036,28,48,40,21,3.89
92040,12,18,10,10,3.75
92044,3,5,4,1,4.0
92046,4,5,6,1,4.0
92047,2,3,4,0,4.0
92048,6,13,12,5,3.83
92049,4,7,6,1,4.0
92050,16,28,26,8,4.0
92051,7,14,14,7,3.86
92060,1,2,2,0,4.0
92062,3,5,4,4,4.0
92063,9,16,10,8,3.89
92064,11,18,13,11,4.0
92071,2,3,3,1,3.5
92072,5,7,2,6,4.0
92073,2,4,4,0,4.0
92075,4,6,2,6,3.75
92076,2,3,4,1,4.0
92077,1,2,2,0,4.0
92078,10,18,16,11,4.0
93001,12,21,19,8,3.83
93005,12,22,17,6,4.0
93006,4,7,6,1,4.0
93007,10,16,13,8,3.8
93008,9,19,18,7,4.0
93010,14,25,21,6,3.93
93013,4,6,9,2,4.0
93014,1,1,2,0,4.0
93027,16,28,24,13,4.0
93029,8,17,13,7,3.88
93030,1,2,2,0,4.0
93031,8,13,9,4,3.88
93032,6,9,7,5,4.0
93033,2,4,3,2,4.0
93045,2,4,2,2,4.0
93046,8,13,9,11,3.88
93047,5,7,8,4,4.0
93048,9,17,12,4,3.89
93049,1,1,0,1,4.0
93050,7,8,11,2,3.71
93051,12,21,16,8,3.75
93053,7,10,11,1,4.0
93055,8,11,13,3,3.88
93057,4,5,5,2,4.0
93059,3,6,6,2,4.0
93062,3,6,5,1,4.0
93063,4,6,3,5,4.0
93064,10,21,16,7,4.0
93066,27,50,49,10,3.93
93070,4,6,7,2,4.0
93071,3,5,3,5,4.0
93072,2,4,1,2,4.0
93073,5,9,10,2,4.0
93074,1,1,0,1,4.0
93077,3,5,3,2,4.0
93078,12,23,17,13,3.92
93079,4,7,6,2,3.25
94001,1,1,1,1,4.0
94002,5,7,5,4,3.6
94003,4,7,6,2,4.0
94004,2,6,5,1,4.0
94011,2,2,3,1,4.0
94015,3,7,7,0,4.0
94016,2,4,2,4,4.0
94017,13,31,30,7,4.0
94018,6,9,8,3,4.0
94019,3,6,5,1,4.0
94021,2,4,4,0,4.0
94022,10,19,19,4,3.9
94028,16,27,21,17,4.0
94033,6,11,11,4,4.0
94034,6,12,9,3,4.0
94037,3,4,5,0,4.0
94038,8,17,14,8,4.0
94041,15,27,21,9,3.87
94042,3,6,7,2,4.0
94043,4,8,9,1,4.0
94044,7,10,9,2,3.86
94046,7,12,12,2,4.0
94047,1,1,0,1,4.0
94052,4,10,5,5,4.0
94055,1,2,1,1,4.0
94058,3,8,8,0,4.0
94065,5,9,7,1,4.0
94068,5,10,12,4,4.0
94069,6,14,10,4,3.83
94070,1,3,8,0,4.0
94071,2,3,2,1,4.0
94073,12,22,19,8,4.0
94074,3,5,6,1,3.67
94075,2,4,3,3,4.0
94076,9,16,15,5,4.0
94077,4,8,3,6,4.0
94078,3,3,3,2,3.67
94079,2,3,5,3,4.0
94080,4,8,6,2,4.0
94081,7,13,18,2,4.0
95002,1,2,2,0,4.0
95018,7,12,9,5,3.86
95028,1,2,0,2,4.0
95120,1,1,1,0,3.0
95127,2,2,1,3,3.5
95141,1,1,0,2,3.0
95177,1,2,1,1,4.0
95197,1,1,1,1,4.0
95203,1,1,1,0,3.0
95205,1,2,2,0,3.0
95212,3,3,0,4,4.0
95218,4,9,8,3,3.5
95219,1,3,2,1,4.0
95241,1,1,0,1,4.0
95252,2,2,2,2,4.0
95268,3,6,7,2,3.67
95277,6,13,11,4,4.0
95280,4,6,5,3,4.0
95306,1,1,0,1,4.0
95308,1,1,0,1,3.0
95313,1,1,1,0,3.0
95351,1,1,1,1,4.0
