com_insee,nbr_accidents,nbr_vehicules,nb_hommes,nb_femmes,grav_moyenne
60159,1,2,3,1,4.0
60175,1,1,0,5,4.0
60189,1,1,1,0,3.0
60204,1,2,2,1,4.0
60213,1,1,0,2,3.0
60241,1,1,3,0,4.0
60242,1,2,3,3,4.0
60243,1,2,2,0,4.0
60275,1,2,2,2,4.0
60277,1,2,2,0,4.0
60281,1,2,1,1,3.0
60358,1,1,3,0,3.0
60360,1,2,0,2,3.0
60414,2,3,6,4,3.5
60446,1,1,1,0,3.0
60485,1,2,1,2,4.0
60491,1,1,1,0,4.0
60509,1,1,1,1,4.0
60513,1,2,1,1,3.0
60517,1,1,2,0,2.0
60533,1,2,3,4,4.0
60570,1,1,1,0,4.0
60575,2,2,2,1,3.5
60589,1,1,1,1,4.0
60612,1,1,1,2,4.0
60616,1,1,2,1,4.0
60619,1,1,1,0,4.0
60639,1,1,1,0,4.0
60682,1,1,1,0,4.0
60686,1,2,3,1,4.0
61001,2,4,3,2,4.0
61140,1,3,2,2,4.0
61145,1,1,4,0,3.0
61168,3,3,2,3,3.33
61181,1,2,1,2,4.0
61302,1,1,2,0,2.0
61345,1,1,1,0,3.0
61412,1,1,1,0,3.0
61466,1,1,2,0,4.0
62019,1,1,2,0,4.0
62041,1,2,1,1,3.0
62119,2,3,3,1,3.5
62133,1,1,1,1,4.0
62166,1,1,0,1,3.0
62177,1,1,0,2,3.0
62178,1,1,2,0,3.0
62186,1,1,0,1,3.0
62193,4,6,6,4,3.75
62215,2,4,3,2,3.5
62219,1,1,1,0,3.0
62250,1,1,0,1,3.0
62276,1,2,1,1,3.0
62307,1,1,2,1,3.0
62338,1,2,1,1,3.0
62397,1,2,1,1,4.0
62427,1,2,1,1,3.0
62440,1,1,0,1,4.0
62457,1,1,0,2,3.0
62460,1,1,1,0,3.0
62464,1,1,1,1,4.0
62523,1,2,2,0,3.0
62570,1,2,2,0,3.0
62617,1,2,2,0,4.0
62623,1,2,2,2,4.0
62628,1,2,1,4,4.0
62638,1,2,1,2,4.0
62645,1,2,1,2,4.0
62724,1,1,2,0,3.0
62737,1,3,2,1,4.0
62755,1,1,1,0,3.0
62801,1,1,1,1,3.0
62826,1,1,1,0,3.0
62851,1,1,0,2,3.0
62869,1,2,2,0,3.0
62889,1,2,1,1,3.0
62895,1,2,2,0,3.0
62907,1,2,1,0,3.0
63003,1,2,2,0,3.0
63014,1,1,1,0,4.0
63063,1,2,2,0,4.0
63070,2,4,2,2,4.0
63073,1,1,0,1,3.0
63075,2,3,3,1,4.0
63106,1,2,1,1,3.0
63113,20,37,33,13,3.95
63164,1,2,2,0,2.0
63178,2,2,2,2,4.0
63181,1,1,1,0,2.0
63193,1,3,3,2,4.0
63214,1,1,1,0,2.0
63269,1,1,1,0,3.0
63302,1,2,3,1,3.0
63388,1,1,2,0,4.0
63415,1,2,2,0,4.0
64024,4,7,3,5,4.0
64038,1,5,3,2,2.0
64059,1,2,1,3,4.0
64102,16,27,20,17,3.94
64106,1,1,2,0,2.0
64122,2,4,3,2,3.5
64125,1,1,1,0,4.0
64129,4,7,4,4,3.5
64139,2,2,2,0,2.5
64189,1,1,0,2,3.0
64216,2,4,3,2,4.0
64249,1,2,2,0,4.0
64269,1,2,2,0,3.0
64282,1,2,2,2,3.0
64284,6,12,8,7,4.0
64335,2,3,2,1,3.5
64348,2,5,2,3,4.0
64422,1,1,0,1,3.0
64445,12,25,14,15,4.0
64483,1,2,2,1,4.0
64528,1,1,1,0,3.0
64545,3,6,7,1,3.67
65007,1,3,2,1,3.0
65235,1,2,1,1,4.0
65388,1,1,0,2,4.0
65440,2,3,3,0,3.0
66050,1,1,1,0,3.0
66065,1,1,1,1,3.0
66072,1,2,1,0,3.0
66088,1,2,3,0,4.0
66114,1,1,1,0,2.0
66136,18,27,24,17,3.78
66149,1,1,1,1,4.0
66150,1,1,2,0,4.0
66180,1,2,2,0,3.0
66190,1,2,2,3,4.0
66195,1,2,2,0,3.0
66213,1,1,0,1,4.0
67028,1,1,0,2,4.0
67043,1,1,1,0,4.0
67073,1,2,1,1,3.0
67101,1,2,1,2,4.0
67103,1,2,1,1,4.0
67108,1,2,3,0,4.0
67152,1,1,1,0,4.0
67192,1,2,1,1,3.0
67204,1,1,2,1,4.0
67218,1,2,0,1,4.0
67226,1,1,2,0,4.0
67240,1,2,1,1,4.0
67253,1,1,1,0,3.0
67263,1,1,1,0,2.0
67300,1,1,2,0,4.0
67302,1,2,0,2,4.0
67310,1,3,2,3,4.0
67339,1,2,2,0,3.0
67345,1,1,1,1,4.0
67389,1,2,2,1,4.0
67405,1,1,1,0,3.0
67434,1,1,2,0,4.0
67438,1,1,1,0,2.0
67447,2,4,3,2,4.0
67460,1,2,4,2,2.0
67482,24,39,38,14,3.83
67497,1,2,2,0,3.0
68016,1,1,1,0,3.0
68066,4,7,5,3,3.75
68107,1,1,1,0,3.0
68109,1,1,1,1,4.0
68112,2,2,1,4,4.0
68122,1,1,1,0,4.0
68135,1,2,2,0,4.0
68138,1,1,2,0,3.0
68140,1,2,2,1,4.0
68154,1,2,1,1,4.0
68156,1,2,2,0,4.0
68201,1,1,1,1,3.0
68291,1,2,1,1,3.0
68293,1,2,2,4,4.0
68295,1,2,1,1,4.0
68297,1,1,1,0,4.0
68300,2,4,3,3,4.0
68320,1,3,1,2,4.0
68323,1,2,1,1,4.0
68325,1,1,1,0,4.0
68364,1,2,0,2,4.0
69123,159,270,256,92,3.84
70116,1,2,2,0,3.0
70120,1,1,3,0,2.0
70163,1,1,1,0,3.0
70171,2,2,2,0,3.0
70205,1,2,2,0,4.0
70235,1,2,3,0,3.0
70312,1,1,2,0,3.0
70315,1,2,2,1,3.0
70388,1,1,1,1,4.0
70404,1,1,0,1,3.0
70421,1,1,3,2,2.0
70550,1,1,2,1,3.0
71009,1,1,0,1,2.0
71014,1,1,1,0,4.0
71040,1,2,0,2,4.0
71047,1,2,2,0,4.0
71076,2,4,3,2,4.0
71117,1,2,4,1,3.0
71150,1,2,1,1,3.0
71153,1,1,1,0,4.0
71263,1,2,1,1,2.0
71275,1,2,1,1,3.0
71306,3,6,4,3,4.0
71312,1,1,1,0,3.0
71346,1,2,1,1,4.0
71360,1,1,2,0,4.0
71445,1,3,3,1,3.0
71486,1,2,0,3,4.0
71525,1,2,4,0,4.0
71540,1,2,1,1,4.0
72003,1,1,2,0,4.0
72054,1,2,2,0,3.0
72084,1,2,1,1,3.0
72095,1,2,2,0,4.0
72154,1,2,2,0,3.0
72158,1,1,1,0,4.0
72181,27,45,33,26,3.93
72223,1,1,1,0,3.0
72260,1,1,1,1,4.0
72359,1,1,1,0,3.0
73008,2,4,2,3,4.0
73011,2,5,2,5,3.5
73050,1,2,2,3,4.0
73063,1,2,2,0,4.0
73065,2,3,3,0,3.5
73089,1,1,1,1,3.0
73094,1,2,3,1,4.0
73150,1,2,3,1,2.0
73151,1,6,6,1,4.0
73211,1,1,0,1,3.0
73213,1,1,1,1,4.0
73215,1,1,1,0,2.0
73222,1,2,3,0,3.0
73227,1,1,1,1,3.0
73257,2,3,3,1,3.5
74010,8,13,10,7,3.38
74012,7,10,8,6,3.71
74027,1,2,1,1,3.0
74048,1,1,3,1,3.0
74056,1,1,2,1,4.0
74065,1,2,1,1,4.0
74083,1,1,1,1,4.0
74085,1,1,1,1,3.0
74096,1,1,1,1,3.0
74118,1,1,1,1,4.0
74133,1,3,1,2,4.0
74137,1,1,2,0,2.0
74150,1,2,1,1,4.0
74171,1,2,2,0,4.0
74195,1,1,1,1,4.0
74225,1,2,2,0,4.0
74238,1,2,2,1,4.0
74243,1,1,1,1,4.0
74250,1,1,1,1,2.0
74256,1,2,1,1,3.0
74267,1,1,1,0,4.0
74272,1,2,2,0,4.0
74275,1,1,1,0,4.0
74281,4,7,6,3,3.0
74298,2,3,2,3,4.0
74305,1,2,2,0,4.0
74309,1,2,1,1,4.0
74312,1,1,1,0,3.0
75056,353,559,516,194,3.93
76057,1,2,1,1,4.0
76103,1,1,1,1,4.0
76115,1,3,1,3,2.0
76157,1,2,2,0,4.0
76159,1,2,2,1,3.0
76165,1,1,2,0,4.0
76167,1,1,0,1,3.0
76217,3,4,5,0,3.67
76222,1,1,3,0,3.0
76223,1,3,2,2,4.0
76231,5,9,3,9,4.0
76259,1,1,1,0,4.0
76302,1,1,1,1,4.0
76305,1,1,0,1,4.0
76319,3,5,4,2,4.0
76351,11,16,13,7,3.36
76366,1,2,2,0,4.0
76391,1,1,0,2,4.0
76429,1,1,3,0,4.0
76447,1,2,2,0,3.0
76452,1,1,2,0,2.0
76456,1,2,2,0,2.0
76474,1,2,2,0,4.0
76481,1,1,0,1,4.0
76497,1,2,2,1,4.0
76498,1,1,1,1,3.0
76540,7,11,8,6,3.86
76552,1,1,1,0,3.0
76558,1,2,2,3,4.0
76575,2,5,4,1,4.0
76636,1,1,1,0,3.0
76638,1,2,1,1,3.0
76657,1,2,2,0,3.0
76707,1,2,2,2,4.0
76717,1,2,2,0,4.0
76743,1,3,2,2,3.0
76758,1,2,1,1,2.0
77013,1,1,1,0,3.0
77053,3,7,4,4,3.33
77058,3,4,2,4,4.0
77067,1,2,3,2,4.0
77070,1,2,2,7,4.0
77077,1,2,1,1,3.0
77083,1,1,2,0,3.0
77111,1,1,1,2,4.0
77121,1,1,1,1,4.0
77132,1,1,1,0,4.0
77137,1,2,2,0,2.0
77141,1,1,1,1,4.0
77145,1,2,3,2,4.0
77181,1,3,3,1,4.0
77182,1,1,1,0,2.0
77183,1,1,1,1,3.0
77186,4,8,7,7,4.0
77221,1,1,1,1,4.0
77222,1,2,2,0,4.0
77237,2,4,6,1,4.0
77243,4,8,7,4,4.0
77251,1,2,0,3,4.0
77279,1,1,3,0,4.0
77294,2,6,3,3,4.0
77304,1,2,4,0,4.0
77306,1,2,2,0,3.0
77333,1,1,2,0,4.0
77337,2,2,1,2,3.5
77341,1,2,2,0,2.0
77350,1,3,2,1,4.0
77358,1,2,1,1,4.0
77363,1,3,2,1,4.0
77371,1,1,1,0,4.0
77372,1,1,0,1,4.0
77373,1,1,1,0,4.0
77379,1,2,2,0,3.0
77383,1,1,1,0,3.0
77384,2,3,5,1,4.0
77437,2,4,3,1,2.5
77440,1,1,1,1,4.0
77468,1,1,1,1,4.0
77476,1,2,2,1,4.0
77487,1,2,1,1,4.0
77495,1,1,2,0,3.0
77514,1,2,2,0,4.0
78043,2,5,7,0,4.0
78090,3,7,6,5,4.0
78126,1,1,1,0,4.0
78133,1,2,4,3,4.0
78138,1,2,1,1,3.0
78172,1,3,5,1,4.0
78192,1,2,3,0,4.0
78206,2,4,2,3,4.0
78208,1,1,1,0,2.0
78227,1,1,1,0,4.0
78291,2,3,2,1,3.5
78297,1,1,0,1,4.0
78314,1,1,1,1,3.0
78350,1,2,2,0,4.0
78416,1,1,1,2,4.0
78423,3,6,4,2,4.0
78440,4,6,6,2,4.0
78490,1,1,1,0,4.0
78498,2,3,1,3,4.0
78522,1,2,2,0,4.0
78548,1,2,2,2,3.0
78558,1,1,1,0,3.0
78638,1,2,2,0,3.0
78640,3,5,5,2,4.0
79002,1,2,2,3,4.0
79003,1,2,1,1,4.0
79057,1,1,0,2,3.0
79190,1,2,2,0,3.0
79191,3,5,4,2,3.67
79238,1,1,1,0,2.0
79301,1,1,2,0,4.0
79311,1,1,1,2,3.0
79322,1,1,1,1,3.0
79347,1,2,2,1,4.0
80001,1,1,2,2,4.0
80011,1,1,1,1,3.0
80021,6,8,2,8,3.67
80076,1,1,1,1,4.0
80131,1,1,1,1,4.0
80164,1,1,1,1,4.0
80173,1,2,1,1,3.0
80219,1,1,0,2,4.0
80275,1,2,3,0,3.0
80318,1,1,1,2,4.0
80349,1,2,2,0,4.0
80476,1,1,1,0,3.0
80489,1,2,1,1,4.0
80561,2,3,4,1,3.0
80575,1,2,3,3,4.0
80714,1,2,1,2,4.0
81004,4,7,6,2,4.0
81052,1,1,0,1,2.0
81059,1,1,2,0,3.0
81065,1,2,1,1,4.0
81074,1,2,2,0,4.0
81099,2,4,4,0,3.5
81163,1,2,1,2,4.0
81202,1,1,0,1,2.0
81257,1,1,1,1,4.0
82033,1,2,1,0,4.0
82056,1,1,1,0,3.0
82101,1,1,0,1,4.0
82117,1,2,2,1,4.0
82121,2,4,3,1,3.0
83005,1,1,1,1,4.0
83009,1,3,3,1,4.0
83010,1,1,0,1,3.0
83011,1,1,1,0,2.0
83023,1,1,0,2,4.0
83028,1,2,1,1,3.0
83031,1,1,0,1,3.0
83035,1,3,1,2,4.0
83036,1,1,1,1,3.0
83047,3,5,5,1,3.33
83054,1,2,2,0,3.0
83058,1,1,1,0,4.0
83061,3,6,5,1,3.33
83062,5,10,9,5,3.6
83069,4,6,5,2,3.75
83072,2,3,4,2,3.5
83073,1,1,0,1,3.0
83082,1,1,1,1,4.0
83086,1,1,1,0,4.0
83090,2,5,8,0,4.0
83091,1,3,4,1,4.0
83099,1,1,1,1,3.0
83107,1,2,3,1,4.0
83123,2,4,4,1,4.0
83124,1,1,0,1,3.0
83126,3,6,4,3,3.33
83129,4,8,8,1,3.25
83132,1,2,2,0,3.0
83137,6,13,15,3,3.67
83144,2,3,3,1,3.0
83150,1,1,1,0,3.0
83153,1,1,0,2,3.0
84004,1,2,1,1,4.0
84007,6,9,11,3,3.33
84034,1,2,3,0,4.0
84035,1,2,1,1,3.0
84038,1,2,1,1,3.0
84056,1,1,1,0,4.0
84078,1,2,1,1,3.0
84080,1,1,1,1,4.0
84087,1,2,0,2,3.0
84092,1,1,2,1,3.0
84099,1,2,2,0,4.0
84127,1,1,1,0,3.0
85003,2,3,3,0,3.5
85008,1,1,1,0,3.0
85047,1,2,2,0,4.0
85051,2,3,2,2,3.5
85065,1,1,2,0,4.0
85084,1,3,2,1,4.0
85092,1,2,2,0,4.0
85096,1,1,1,0,3.0
85108,1,1,1,0,2.0
85112,1,1,0,1,3.0
85135,1,1,1,1,4.0
85146,1,2,2,0,4.0
85153,1,1,1,1,4.0
85190,1,2,2,0,4.0
85191,4,7,7,0,3.0
85194,1,2,2,0,4.0
85234,1,2,2,1,4.0
85265,1,2,2,0,2.0
85273,1,1,1,1,4.0
85284,1,2,2,0,3.0
85289,1,1,1,0,2.0
86026,1,1,1,0,4.0
86044,1,1,1,0,3.0
86066,3,4,4,1,3.0
86086,2,3,12,1,4.0
86145,1,2,1,2,4.0
86148,1,2,2,0,3.0
86163,1,2,1,1,4.0
86194,1,3,3,0,4.0
86221,1,2,2,0,4.0
86261,1,2,2,1,4.0
86281,1,1,0,1,3.0
86293,1,2,2,0,3.0
87018,2,2,1,2,3.5
87019,1,1,1,1,3.0
87028,1,1,3,0,3.0
87050,1,2,2,1,4.0
87061,1,3,3,0,4.0
87065,1,1,0,1,4.0
87085,17,25,20,11,4.0
87097,1,2,2,0,4.0
87103,1,1,1,0,3.0
87109,1,1,0,1,2.0
87111,1,1,1,0,2.0
87114,1,1,1,1,4.0
87156,1,2,1,1,4.0
88064,1,2,1,2,4.0
88101,1,2,1,4,4.0
88122,1,3,2,1,3.0
88160,2,2,4,1,3.0
88243,1,1,2,0,3.0
88304,1,1,0,2,2.0
88361,1,1,1,1,3.0
88409,1,2,1,1,4.0
88412,1,1,1,0,3.0
88413,1,2,0,1,3.0
88415,1,2,2,0,3.0
88424,1,1,1,1,3.0
88429,1,1,1,2,4.0
88447,1,2,1,1,4.0
89018,1,1,2,1,4.0
89024,1,1,1,1,2.0
89037,1,1,1,1,3.0
89195,1,2,1,1,3.0
89309,1,1,0,1,3.0
89415,1,2,4,1,4.0
89419,1,3,3,0,3.0
89438,1,2,2,0,3.0
89442,1,1,1,0,4.0
89469,1,1,0,1,3.0
90010,2,2,2,2,4.0
90015,1,1,0,1,3.0
90034,1,1,1,0,2.0
90049,1,1,1,1,3.0
90090,1,2,2,0,3.0
91027,6,10,9,6,3.83
91064,5,8,7,5,4.0
91086,1,1,1,0,4.0
91103,1,2,2,0,4.0
91114,2,2,3,0,4.0
91115,1,2,0,2,4.0
91122,1,2,1,1,4.0
91129,1,2,2,1,4.0
91136,1,1,0,1,4.0
91161,4,6,5,4,4.0
91174,8,12,12,8,3.62
91200,1,1,1,1,4.0
91201,1,3,3,0,4.0
91223,4,8,6,3,3.25
91225,1,1,1,0,4.0
91228,5,9,6,5,3.8
91235,1,2,1,1,3.0
91249,1,3,4,1,4.0
91286,4,12,11,3,4.0
91312,1,2,2,0,4.0
91326,1,1,1,1,4.0
91340,1,2,1,1,4.0
91345,1,1,2,1,4.0
91363,1,2,1,0,4.0
91377,3,3,7,1,3.67
91421,1,1,1,1,4.0
91433,1,1,2,0,4.0
91434,1,2,2,1,4.0
91468,1,4,3,1,4.0
91471,1,4,3,1,4.0
91477,3,6,6,1,3.67
91479,2,4,2,2,4.0
91521,6,11,9,4,4.0
91549,2,5,4,1,4.0
91553,2,2,2,0,4.0
91589,2,3,3,1,4.0
91617,1,1,1,0,4.0
91645,1,2,2,1,4.0
91648,1,2,1,1,3.0
91657,3,3,4,6,4.0
91659,1,2,1,1,4.0
91666,1,1,1,0,3.0
91687,1,1,0,1,4.0
91689,5,16,12,6,4.0
91692,2,4,3,1,4.0
92002,8,16,14,6,3.88
92004,8,16,18,1,3.88
92007,4,8,8,2,4.0
92009,3,4,3,3,4.0
92012,12,23,18,6,3.83
92014,1,1,2,1,4.0
92019,2,2,2,1,4.0
92020,9,14,12,6,4.0
92022,1,1,2,0,4.0
92023,5,6,8,3,3.6
92024,6,10,9,1,4.0
92025,11,19,18,6,4.0
92026,12,19,19,7,3.83
92032,1,2,1,0,4.0
92035,2,3,3,1,3.5
92036,18,34,30,13,4.0
92040,10,16,18,3,4.0
92044,2,4,2,4,4.0
92046,2,3,2,1,4.0
92047,5,11,10,4,4.0
92048,10,12,9,8,3.9
92049,4,7,7,0,3.75
92050,12,23,20,8,3.92
92051,10,16,13,8,3.8
92060,3,6,4,2,4.0
92062,5,10,10,0,3.6
92063,4,6,6,1,3.5
92064,13,21,19,7,3.85
92072,2,4,8,11,4.0
92073,6,10,7,4,4.0
92075,2,2,3,1,3.0
92076,1,2,2,0,4.0
92077,3,6,2,4,4.0
92078,4,7,4,3,4.0
93001,6,10,7,4,4.0
93005,10,19,15,7,3.9
93006,6,11,6,4,4.0
93007,7,15,11,5,4.0
93008,4,5,7,1,3.75
93010,11,21,20,4,4.0
93014,2,2,2,1,4.0
93015,1,2,1,2,4.0
93027,6,9,7,4,4.0
93029,6,10,10,2,3.67
93030,1,1,1,1,3.0
93031,5,10,7,7,3.8
93032,3,3,3,3,4.0
93033,1,2,0,2,4.0
93039,2,4,1,3,4.0
93046,2,4,2,3,4.0
93047,4,7,4,4,4.0
93048,16,25,28,6,3.88
93049,3,4,4,1,4.0
93050,1,1,2,0,4.0
93051,10,15,17,15,4.0
93053,3,5,4,3,4.0
93055,8,14,14,2,3.88
93057,2,3,3,2,4.0
93059,4,6,6,2,3.75
93062,4,5,6,2,4.0
93063,2,3,4,0,4.0
93064,11,17,13,10,3.91
93066,14,29,27,10,3.93
93070,6,10,6,4,4.0
93071,2,3,1,4,4.0
93072,9,14,13,7,3.89
93073,3,5,7,1,4.0
93074,1,2,1,1,4.0
93077,5,7,5,5,4.0
93078,12,26,20,13,3.92
93079,1,2,3,0,4.0
94002,2,4,2,2,4.0
94003,3,8,8,1,4.0
94004,2,4,4,0,4.0
94011,3,5,3,3,4.0
94015,1,2,1,1,4.0
94016,1,2,1,0,4.0
94017,13,24,25,0,3.92
94018,4,7,7,1,3.75
94019,1,2,1,1,4.0
94021,3,5,5,1,3.67
94022,7,13,10,3,3.71
94028,14,24,22,12,3.86
94033,3,7,4,4,4.0
94034,10,18,17,3,4.0
94037,1,2,3,0,4.0
94038,8,15,13,11,4.0
94041,12,17,16,6,3.92
94042,1,2,2,0,4.0
94043,2,3,5,1,4.0
94044,2,4,3,1,4.0
94046,7,14,10,7,3.86
94052,4,5,6,0,4.0
94054,3,5,3,3,4.0
94059,1,1,1,1,3.0
94065,3,6,6,0,4.0
94067,1,1,1,2,4.0
94068,10,15,13,5,3.9
94069,3,6,3,3,3.67
94071,2,4,1,4,3.5
94073,7,10,7,5,3.86
94074,3,7,9,0,4.0
94075,1,1,1,1,4.0
94076,5,8,5,4,4.0
94077,4,7,7,5,4.0
94078,5,8,7,4,3.6
94079,3,6,4,2,4.0
94080,3,5,4,2,4.0
94081,6,9,9,4,4.0
95018,5,10,7,3,3.6
95019,2,3,4,0,4.0
95026,1,2,1,1,3.0
95052,2,2,2,2,2.5
95127,1,2,1,1,3.0
95176,1,1,2,0,4.0
95197,1,1,0,2,4.0
95203,1,1,0,2,3.0
95205,2,3,4,0,3.5
95210,1,2,0,3,4.0
95212,3,6,6,0,4.0
95218,1,2,2,2,4.0
95219,1,2,2,2,4.0
95252,3,10,9,2,4.0
95268,1,2,2,1,4.0
95277,4,9,9,2,4.0
95280,3,4,9,4,3.67
95288,1,1,2,0,4.0
95306,3,3,1,3,4.0
95351,1,3,1,2,4.0
95365,1,2,2,1,4.0
95392,1,1,1,0,4.0
95487,1,1,1,0,3.0
95500,1,2,1,1,4.0
95527,2,2,4,0,4.0
95539,3,6,4,3,4.0
95572,4,5,1,4,3.75
95582,8,12,5,8,4.0
95598,1,1,1,1,3.0
95607,1,1,2,0,3.0
95641,1,1,0,2,4.0
95658,1,2,1,1,3.0
95675,1,1,1,0,4.0
95682,2,7,6,1,4.0
97101,12,20,19,8,3.75
97103,3,5,5,1,3.33
97105,2,3,2,4,4.0
97106,1,1,1,0,2.0
97107,3,7,5,4,4.0
97109,1,2,1,1,4.0
97112,1,2,2,1,3.0
97113,15,28,21,19,3.8
97114,1,3,1,2,3.0
97115,1,1,2,0,3.0
97116,2,3,3,2,4.0
97118,4,9,5,3,2.75
97119,1,1,2,1,3.0
97125,5,8,4,8,3.6
97132,1,1,1,0,2.0
97203,1,2,2,0,2.0
97209,22,41,36,8,3.77
97210,2,5,3,2,3.5
97213,17,30,30,11,3.71
97214,1,2,2,1,4.0
97221,1,1,2,0,2.0
97232,2,3,6,0,3.0
97302,36,64,50,26,3.81
97305,2,4,5,0,3.5
97307,2,4,3,1,3.0
97311,5,9,8,2,3.8
97353,2,3,3,0,2.5
97360,1,2,4,0,4.0
97407,5,8,7,2,3.6
97408,1,1,2,0,4.0
97409,7,8,6,5,3.86
97410,2,3,2,1,3.5
97411,26,43,40,23,3.92
97412,3,4,6,2,3.33
97414,2,3,4,0,3.5
97415,2,5,6,0,3.5
97416,12,24,23,14,3.67
97418,1,2,3,2,3.0
97419,1,1,5,0,2.0
97422,2,3,4,2,4.0
97607,1,2,3,0,4.0
97608,1,2,2,1,3.0
97610,1,2,2,0,4.0
97611,6,12,13,3,3.67
97617,1,2,2,0,2.0
97701,2,3,2,1,3.5
97801,4,9,9,2,3.75
98714,1,2,2,1,3.0
98722,2,3,2,1,2.5
98729,1,2,1,2,4.0
98733,2,3,6,0,3.5
98734,1,1,1,0,2.0
98738,2,4,4,1,3.5
98745,1,2,1,1,3.0
98747,2,4,3,10,3.5
98749,1,1,1,0,2.0
98802,1,3,4,1,4.0
98804,1,2,6,0,3.0
98805,1,2,1,1,4.0
98808,2,2,4,0,3.5
98817,2,3,3,1,3.0
98818,6,9,8,6,3.67
98819,1,1,1,0,4.0
98832,1,2,3,4,4.0
98833,2,2,4,0,3.0
