com_insee,nbr_accidents,nbr_vehicules,nb_hommes,nb_femmes
59328,1,2,0,0
59343,1,3,0,0
59345,1,1,0,0
59350,11,16,0,0
59368,1,3,0,0
59369,1,2,0,0
59378,1,2,0,0
59386,1,2,0,0
59399,1,2,0,0
59400,2,3,0,0
59416,1,2,0,0
59426,1,2,0,0
59431,1,2,0,0
59476,1,2,0,0
59507,1,2,0,0
59508,1,1,0,0
59512,3,6,0,0
59544,1,1,0,0
59557,1,3,0,0
59560,1,2,0,0
59562,1,1,0,0
59571,1,1,0,0
59580,1,1,0,0
59581,1,1,0,0
59588,1,1,0,0
59599,2,4,0,0
59619,1,2,0,0
59650,1,2,0,0
60029,1,1,0,0
60030,1,2,0,0
60036,1,1,0,0
60040,1,1,0,0
60086,1,2,0,0
60088,2,5,0,0
60092,1,1,0,0
60103,1,2,0,0
60129,1,1,0,0
60138,1,2,0,0
60139,1,2,0,0
60157,1,2,0,0
60159,3,4,0,0
60160,1,1,0,0
60180,1,2,0,0
60184,1,1,0,0
60191,1,2,0,0
60195,1,2,0,0
60203,1,2,0,0
60275,1,1,0,0
60277,1,1,0,0
60279,1,1,0,0
60282,1,2,0,0
60286,1,2,0,0
60313,1,2,0,0
60333,1,1,0,0
60341,1,2,0,0
60342,1,1,0,0
60351,1,1,0,0
60382,1,2,0,0
60393,1,2,0,0
60403,2,2,0,0
60451,1,2,0,0
60461,1,1,0,0
60494,1,2,0,0
60589,2,4,0,0
60612,1,1,0,0
60628,1,3,0,0
60631,1,6,0,0
60667,1,2,0,0
60682,1,1,0,0
60685,1,1,0,0
61006,2,4,0,0
61077,1,2,0,0
61079,1,2,0,0
61081,1,2,0,0
61143,1,2,0,0
61146,1,2,0,0
61194,1,1,0,0
61301,1,1,0,0
61341,1,2,0,0
61345,1,2,0,0
61386,1,1,0,0
61473,1,2,0,0
61475,1,1,0,0
61484,1,2,0,0
62042,1,2,0,0
62057,1,1,0,0
62061,1,2,0,0
62080,1,2,0,0
62096,1,2,0,0
62108,1,3,0,0
62113,1,1,0,0
62160,1,1,0,0
62161,1,2,0,0
62162,1,1,0,0
62178,2,5,0,0
62193,5,9,0,0
62224,1,2,0,0
62265,1,2,0,0
62274,1,2,0,0
62285,1,1,0,0
62338,1,1,0,0
62397,1,1,0,0
62427,1,3,0,0
62476,1,2,0,0
62490,1,1,0,0
62491,1,3,0,0
62527,1,2,0,0
62559,1,2,0,0
62571,1,2,0,0
62582,1,3,0,0
62597,1,1,0,0
62609,1,4,0,0
62617,1,2,0,0
62644,1,1,0,0
62711,1,2,0,0
62718,1,1,0,0
62731,1,2,0,0
62767,1,1,0,0
62785,1,2,0,0
62841,1,1,0,0
62848,1,1,0,0
62866,1,2,0,0
63003,1,1,0,0
63014,3,10,0,0
63019,1,2,0,0
63026,1,1,0,0
63032,2,4,0,0
63048,1,1,0,0
63070,2,4,0,0
63075,2,3,0,0
63077,1,2,0,0
63092,1,2,0,0
63103,1,2,0,0
63113,18,33,0,0
63116,1,2,0,0
63121,1,2,0,0
63164,1,1,0,0
63178,1,2,0,0
63204,1,2,0,0
63223,1,2,0,0
63226,1,3,0,0
63248,1,1,0,0
63249,1,1,0,0
63263,1,1,0,0
63272,1,1,0,0
63278,2,4,0,0
63300,2,4,0,0
63321,2,4,0,0
63381,1,1,0,0
63413,1,2,0,0
63443,1,1,0,0
64015,1,1,0,0
64024,10,18,0,0
64038,1,2,0,0
64102,14,21,0,0
64122,6,8,0,0
64125,2,2,0,0
64140,1,2,0,0
64160,1,1,0,0
64165,1,1,0,0
64177,1,2,0,0
64185,1,1,0,0
64188,1,1,0,0
64189,1,2,0,0
64216,1,2,0,0
64230,1,1,0,0
64233,1,1,0,0
64256,1,2,0,0
64260,1,1,0,0
64284,1,2,0,0
64288,1,2,0,0
64290,1,2,0,0
64321,1,2,0,0
64335,2,3,0,0
64367,1,1,0,0
64373,1,2,0,0
64403,1,2,0,0
64410,1,2,0,0
64422,1,1,0,0
64445,12,22,0,0
64461,1,2,0,0
64483,2,4,0,0
64495,1,2,0,0
64504,1,2,0,0
64529,1,2,0,0
64545,4,9,0,0
65002,1,2,0,0
65006,1,1,0,0
65045,1,1,0,0
65062,1,1,0,0
65127,1,2,0,0
65198,1,1,0,0
65270,1,1,0,0
65286,1,2,0,0
65369,1,1,0,0
65395,1,2,0,0
65410,1,1,0,0
65433,1,2,0,0
65440,2,4,0,0
65467,1,1,0,0
66008,3,5,0,0
66011,1,1,0,0
66016,1,2,0,0
66021,1,2,0,0
66024,3,4,0,0
66050,1,2,0,0
66052,1,1,0,0
66065,1,1,0,0
66069,1,1,0,0
66108,1,1,0,0
66136,17,28,0,0
66146,1,2,0,0
66147,1,2,0,0
66160,1,2,0,0
66171,1,2,0,0
66190,1,2,0,0
66217,1,2,0,0
66228,1,2,0,0
66230,1,2,0,0
67006,1,2,0,0
67028,1,1,0,0
67067,1,1,0,0
67072,1,2,0,0
67127,1,2,0,0
67150,1,1,0,0
67152,1,2,0,0
67160,1,1,0,0
67180,2,4,0,0
67204,2,3,0,0
67205,1,1,0,0
67218,4,9,0,0
67222,1,1,0,0
67223,1,2,0,0
67281,1,2,0,0
67300,1,2,0,0
67305,1,2,0,0
67347,1,2,0,0
67447,3,4,0,0
67462,2,4,0,0
67463,2,3,0,0
67465,1,2,0,0
67482,22,36,0,0
67500,1,1,0,0
67506,1,3,0,0
67513,1,1,0,0
67525,1,2,0,0
67548,1,2,0,0
68028,1,2,0,0
68037,1,2,0,0
68040,1,1,0,0
68044,1,2,0,0
68118,1,2,0,0
68145,1,2,0,0
68155,1,2,0,0
68176,1,1,0,0
68182,1,1,0,0
68188,1,2,0,0
68199,1,1,0,0
68208,1,1,0,0
68212,1,1,0,0
68213,1,1,0,0
68230,1,2,0,0
68238,2,3,0,0
68246,1,1,0,0
68250,1,1,0,0
68258,1,2,0,0
68267,1,2,0,0
68278,3,9,0,0
68288,1,1,0,0
68296,1,2,0,0
68298,1,1,0,0
68315,1,1,0,0
68331,1,2,0,0
68353,1,1,0,0
68375,1,2,0,0
68376,1,1,0,0
69123,128,235,0,0
70115,1,1,0,0
70117,1,1,0,0
70134,1,2,0,0
70149,1,2,0,0
70163,1,1,0,0
70176,1,1,0,0
70257,1,2,0,0
70550,1,1,0,0
71003,1,1,0,0
71014,3,5,0,0
71040,1,2,0,0
71050,1,1,0,0
71059,1,1,0,0
71076,2,3,0,0
71085,1,1,0,0
71095,1,2,0,0
71134,1,1,0,0
71137,1,1,0,0
71150,1,1,0,0
71153,1,2,0,0
71170,2,3,0,0
71176,1,2,0,0
71193,1,1,0,0
71195,1,2,0,0
71196,1,2,0,0
71204,1,2,0,0
71222,1,1,0,0
71236,1,2,0,0
71263,1,1,0,0
71270,2,4,0,0
71286,1,2,0,0
71289,1,2,0,0
71293,1,2,0,0
71305,1,2,0,0
71306,4,5,0,0
71318,1,2,0,0
71340,1,1,0,0
71360,1,2,0,0
71370,1,1,0,0
71379,1,1,0,0
71399,1,1,0,0
71450,1,1,0,0
71469,1,1,0,0
71472,1,2,0,0
71475,3,5,0,0
71477,1,1,0,0
71484,1,2,0,0
71486,1,1,0,0
71507,1,1,0,0
71512,1,2,0,0
71522,1,2,0,0
71540,1,1,0,0
71546,1,2,0,0
71571,1,2,0,0
72025,1,2,0,0
72072,1,1,0,0
72090,2,3,0,0
72124,1,1,0,0
72132,1,2,0,0
72161,1,2,0,0
72176,1,2,0,0
72180,1,1,0,0
72181,10,21,0,0
72185,1,1,0,0
72200,2,3,0,0
72231,1,1,0,0
72300,1,2,0,0
72328,1,2,0,0
72376,1,2,0,0
73006,1,2,0,0
73008,4,7,0,0
73023,2,3,0,0
73065,1,1,0,0
73067,1,1,0,0
73087,1,1,0,0
73099,1,1,0,0
73105,1,3,0,0
73128,2,3,0,0
73150,1,1,0,0
73179,1,2,0,0
73183,1,2,0,0
73197,1,1,0,0
73227,1,1,0,0
73228,1,1,0,0
73232,1,1,0,0
73256,1,2,0,0
73259,1,2,0,0
73270,1,2,0,0
73280,1,1,0,0
73290,1,1,0,0
73296,1,2,0,0
73300,2,4,0,0
73303,1,1,0,0
73304,2,3,0,0
73329,1,1,0,0
74002,1,2,0,0
74010,5,10,0,0
74012,7,14,0,0
74032,1,1,0,0
74042,1,1,0,0
74063,1,2,0,0
74076,1,2,0,0
74104,1,2,0,0
74116,1,1,0,0
74118,3,5,0,0
74134,1,2,0,0
74137,1,2,0,0
74144,1,1,0,0
74152,1,2,0,0
74154,1,3,0,0
74155,1,1,0,0
74168,1,2,0,0
74173,1,2,0,0
74188,1,2,0,0
74225,1,2,0,0
74234,1,2,0,0
74237,1,2,0,0
74238,2,4,0,0
74242,1,1,0,0
74243,1,1,0,0
74250,1,2,0,0
74267,1,2,0,0
74275,1,2,0,0
74281,1,2,0,0
74296,1,1,0,0
74298,1,1,0,0
74299,1,2,0,0
74302,1,1,0,0
74305,1,2,0,0
75056,400,701,0,0
76026,1,1,0,0
76057,1,2,0,0
76157,1,1,0,0
76178,1,1,0,0
76217,1,2,0,0
76231,1,2,0,0
76238,1,2,0,0
76240,1,1,0,0
76252,1,1,0,0
76259,1,2,0,0
76263,1,2,0,0
76270,1,1,0,0
76295,1,2,0,0
76305,3,3,0,0
76319,1,2,0,0
76322,1,2,0,0
76351,9,12,0,0
76360,1,1,0,0
76384,1,1,0,0
76401,1,1,0,0
76413,1,1,0,0
76447,1,2,0,0
76474,1,3,0,0
76475,1,2,0,0
76484,2,2,0,0
76486,1,2,0,0
76498,2,4,0,0
76507,1,1,0,0
76540,9,14,0,0
76575,1,2,0,0
76602,1,2,0,0
76610,1,2,0,0
76616,1,1,0,0
76618,1,1,0,0
76655,1,1,0,0
76681,1,1,0,0
76684,1,1,0,0
76707,1,1,0,0
76749,1,1,0,0
77005,2,4,0,0
77018,1,2,0,0
77031,1,2,0,0
77039,1,2,0,0
77058,3,6,0,0
77067,1,2,0,0
77083,2,3,0,0
77095,1,2,0,0
77108,1,1,0,0
77121,3,11,0,0
77122,1,1,0,0
77124,1,1,0,0
77131,2,3,0,0
77132,2,4,0,0
77143,1,2,0,0
77169,1,2,0,0
77186,2,3,0,0
77208,1,1,0,0
77216,1,1,0,0
77221,1,2,0,0
77243,1,2,0,0
77249,1,2,0,0
77251,2,3,0,0
77268,1,2,0,0
77284,5,7,0,0
77288,1,2,0,0
77294,1,2,0,0
77307,1,2,0,0
77317,1,1,0,0
77318,1,2,0,0
77325,1,1,0,0
77337,2,3,0,0
77343,1,1,0,0
77344,1,3,0,0
77363,1,3,0,0
77364,1,2,0,0
77367,1,2,0,0
77372,1,3,0,0
77373,5,9,0,0
77382,1,2,0,0
77416,1,1,0,0
77436,1,2,0,0
77442,1,2,0,0
77449,2,2,0,0
77450,4,7,0,0
77455,1,1,0,0
77474,1,2,0,0
77479,1,2,0,0
77495,3,8,0,0
77517,1,2,0,0
77530,1,1,0,0
77534,1,2,0,0
78007,1,3,0,0
78009,1,1,0,0
78043,5,11,0,0
78118,1,3,0,0
78133,1,1,0,0
78158,4,7,0,0
78231,1,2,0,0
78238,2,4,0,0
78291,1,1,0,0
78322,1,1,0,0
78335,1,3,0,0
78350,1,2,0,0
78356,1,2,0,0
78361,1,2,0,0
78362,1,3,0,0
78372,1,1,0,0
78389,1,2,0,0
78401,1,2,0,0
78402,2,4,0,0
78443,1,2,0,0
78455,2,3,0,0
78481,1,2,0,0
78498,5,10,0,0
78537,1,2,0,0
78551,2,4,0,0
78564,1,1,0,0
78605,1,1,0,0
78615,1,1,0,0
78624,1,3,0,0
78638,2,4,0,0
78640,2,3,0,0
78642,1,1,0,0
78643,1,3,0,0
78646,1,1,0,0
78650,2,5,0,0
78655,1,1,0,0
79007,1,2,0,0
79049,1,1,0,0
79050,1,1,0,0
79130,1,2,0,0
79136,1,2,0,0
79160,1,1,0,0
79185,1,1,0,0
79191,1,1,0,0
79300,1,1,0,0
79329,2,4,0,0
79334,1,2,0,0
79355,1,2,0,0
80001,1,2,0,0
80008,1,1,0,0
80019,1,2,0,0
80021,1,1,0,0
80023,1,1,0,0
80092,1,2,0,0
80130,1,2,0,0
80204,1,2,0,0
80240,1,2,0,0
80333,1,1,0,0
80371,1,2,0,0
80383,1,1,0,0
80437,1,1,0,0
80442,1,2,0,0
80650,1,1,0,0
80827,1,2,0,0
81004,1,4,0,0
81018,1,2,0,0
81021,1,1,0,0
81060,2,4,0,0
81064,1,2,0,0
81099,2,2,0,0
81101,1,1,0,0
81120,1,2,0,0
81132,1,1,0,0
81162,1,1,0,0
81163,2,2,0,0
81225,1,2,0,0
81248,1,1,0,0
81271,3,4,0,0
81288,1,2,0,0
81318,1,4,0,0
82028,1,2,0,0
82079,2,3,0,0
82087,1,2,0,0
82112,1,2,0,0
82121,1,2,0,0
82125,2,4,0,0
82126,1,3,0,0
82134,1,1,0,0
82175,1,1,0,0
83001,2,4,0,0
83007,1,2,0,0
83009,2,4,0,0
83016,1,2,0,0
83019,1,1,0,0
83027,1,1,0,0
83032,1,2,0,0
83034,1,2,0,0
83035,3,4,0,0
83036,2,3,0,0
83042,1,2,0,0
83046,1,1,0,0
83047,1,1,0,0
83048,1,2,0,0
83049,1,2,0,0
83050,1,2,0,0
83053,1,2,0,0
83056,1,2,0,0
83061,4,9,0,0
83062,1,1,0,0
83063,2,4,0,0
83065,4,8,0,0
83068,4,7,0,0
83069,5,10,0,0
83071,1,2,0,0
83077,1,3,0,0
83086,1,1,0,0
83090,3,4,0,0
83097,1,2,0,0
83098,1,1,0,0
83099,1,2,0,0
83100,1,2,0,0
83101,1,3,0,0
83112,1,2,0,0
83113,1,2,0,0
83115,1,2,0,0
83116,2,2,0,0
83118,2,3,0,0
83119,1,1,0,0
83123,3,6,0,0
83124,1,2,0,0
83126,2,3,0,0
83127,1,1,0,0
83129,2,9,0,0
83137,11,20,0,0
83140,1,1,0,0
83144,5,7,0,0
83148,1,2,0,0
84003,1,1,0,0
84007,2,3,0,0
84017,2,3,0,0
84019,1,1,0,0
84034,1,2,0,0
84035,2,4,0,0
84038,1,1,0,0
84054,4,6,0,0
84056,1,2,0,0
84069,3,7,0,0
84078,1,1,0,0
84087,3,5,0,0
84092,1,1,0,0
84099,1,1,0,0
84102,1,2,0,0
84129,2,4,0,0
84133,1,2,0,0
84141,1,1,0,0
85017,1,2,0,0
85018,1,1,0,0
85025,1,1,0,0
85029,1,2,0,0
85035,1,2,0,0
85046,1,1,0,0
85047,3,6,0,0
85064,1,2,0,0
85084,1,2,0,0
85089,1,1,0,0
85092,1,2,0,0
85101,1,2,0,0
85108,1,1,0,0
85113,2,4,0,0
85133,1,2,0,0
85137,1,2,0,0
85143,1,1,0,0
85146,2,4,0,0
85151,1,2,0,0
85154,1,2,0,0
85164,1,2,0,0
85174,1,2,0,0
85191,4,6,0,0
85194,5,9,0,0
85208,1,2,0,0
85222,2,2,0,0
85234,2,4,0,0
85236,1,1,0,0
85288,1,1,0,0
85302,1,2,0,0
86004,1,1,0,0
86019,1,2,0,0
86049,1,1,0,0
86066,5,8,0,0
86068,1,2,0,0
86074,1,1,0,0
86082,1,2,0,0
86100,1,2,0,0
86115,1,2,0,0
86158,1,2,0,0
86165,1,1,0,0
86194,4,8,0,0
86197,1,2,0,0
86258,1,1,0,0
86271,1,1,0,0
86297,1,1,0,0
86298,1,2,0,0
87020,1,2,0,0
87027,1,1,0,0
87028,1,2,0,0
87038,1,2,0,0
87050,3,5,0,0
87054,1,1,0,0
87065,3,4,0,0
87075,1,2,0,0
87085,15,24,0,0
87089,1,3,0,0
87133,1,3,0,0
87154,2,4,0,0
87187,2,2,0,0
87199,1,3,0,0
87201,1,2,0,0
88030,1,1,0,0
88062,1,2,0,0
88063,1,2,0,0
88075,1,2,0,0
88078,1,2,0,0
88136,1,2,0,0
88142,1,2,0,0
88196,1,4,0,0
88253,1,1,0,0
88270,1,2,0,0
88361,1,1,0,0
88387,2,4,0,0
88388,1,2,0,0
88451,1,2,0,0
88454,1,1,0,0
88465,1,2,0,0
88470,1,1,0,0
88486,1,1,0,0
88499,1,1,0,0
89024,1,4,0,0
89074,1,2,0,0
89108,1,1,0,0
89162,1,2,0,0
89196,1,1,0,0
89298,1,2,0,0
89337,2,4,0,0
89346,1,1,0,0
89354,1,2,0,0
89379,1,5,0,0
89380,1,2,0,0
89387,1,1,0,0
89390,1,1,0,0
89456,1,2,0,0
90005,1,2,0,0
90010,1,1,0,0
90080,1,2,0,0
91027,4,7,0,0
91044,1,2,0,0
91045,1,2,0,0
91064,1,3,0,0
91086,1,1,0,0
91103,1,1,0,0
91136,4,10,0,0
91161,5,10,0,0
91174,2,5,0,0
91179,1,1,0,0
91200,1,2,0,0
91201,3,6,0,0
91216,3,6,0,0
91223,3,5,0,0
91228,3,8,0,0
91235,1,2,0,0
91249,1,2,0,0
91272,1,2,0,0
91286,3,5,0,0
91326,2,5,0,0
91340,3,6,0,0
91345,3,6,0,0
91347,1,2,0,0
91377,5,10,0,0
91386,1,2,0,0
91421,3,8,0,0
91432,2,6,0,0
91433,2,5,0,0
91434,2,3,0,0
91477,4,6,0,0
91479,1,2,0,0
91534,1,2,0,0
91549,1,1,0,0
91553,2,5,0,0
91570,2,2,0,0
91573,2,4,0,0
91577,1,1,0,0
91589,2,4,0,0
91617,1,1,0,0
91645,1,2,0,0
91657,3,6,0,0
91679,1,1,0,0
91687,3,6,0,0
91689,10,21,0,0
91691,1,1,0,0
91692,2,3,0,0
92002,7,15,0,0
92004,7,13,0,0
92007,7,13,0,0
92009,1,2,0,0
92012,14,25,0,0
92014,2,3,0,0
92019,1,1,0,0
92020,4,7,0,0
92023,5,11,0,0
92024,7,13,0,0
92025,17,33,0,0
92026,6,10,0,0
92035,3,6,0,0
92036,11,23,0,0
92040,8,13,0,0
92044,5,9,0,0
92046,1,1,0,0
92047,2,4,0,0
92048,8,15,0,0
92049,8,15,0,0
92050,9,16,0,0
92051,9,16,0,0
92062,4,7,0,0
92063,6,11,0,0
92064,9,14,0,0
92072,3,6,0,0
92073,5,8,0,0
92075,2,3,0,0
92076,3,6,0,0
92077,2,3,0,0
92078,6,10,0,0
93001,10,20,0,0
93005,8,19,0,0
93006,3,5,0,0
93007,6,13,0,0
93008,4,8,0,0
93010,7,14,0,0
93013,2,2,0,0
93014,1,2,0,0
93027,11,18,0,0
93029,8,14,0,0
93030,1,2,0,0
93031,3,4,0,0
93032,2,3,0,0
93045,3,6,0,0
93046,4,8,0,0
93047,1,2,0,0
93048,13,20,0,0
93049,1,1,0,0
93050,5,9,0,0
93051,12,26,0,0
93053,12,17,0,0
93055,3,5,0,0
93057,6,10,0,0
93059,2,2,0,0
93062,1,2,0,0
93063,4,8,0,0
93064,8,14,0,0
93066,15,31,0,0
93070,6,11,0,0
93071,1,2,0,0
93072,1,2,0,0
93073,5,8,0,0
93074,1,2,0,0
93077,3,6,0,0
93078,11,20,0,0
93079,1,2,0,0
94002,7,11,0,0
94003,7,13,0,0
94004,1,1,0,0
94011,6,12,0,0
94015,2,4,0,0
94016,7,12,0,0
94017,16,30,0,0
94018,6,9,0,0
94019,1,2,0,0
94021,4,7,0,0
94022,11,22,0,0
94028,16,35,0,0
94033,5,9,0,0
94034,6,15,0,0
94037,1,2,0,0
94038,3,11,0,0
94041,7,10,0,0
94042,3,7,0,0
94043,8,16,0,0
94046,6,11,0,0
94052,1,1,0,0
94058,3,4,0,0
94065,7,22,0,0
94067,1,2,0,0
94068,7,11,0,0
94069,5,9,0,0
94071,1,1,0,0
94073,10,19,0,0
94074,2,4,0,0
94075,2,3,0,0
94076,7,13,0,0
94077,3,5,0,0
94078,2,4,0,0
94079,4,6,0,0
94080,3,4,0,0
94081,10,15,0,0
95018,7,15,0,0
95042,1,1,0,0
95063,1,1,0,0
95127,1,1,0,0
95197,1,1,0,0
95199,1,2,0,0
95210,2,4,0,0
95241,2,4,0,0
95256,2,4,0,0
95268,3,6,0,0
95277,7,11,0,0
95280,2,3,0,0
95288,2,3,0,0
95306,2,5,0,0
95316,1,1,0,0
95352,1,2,0,0
95365,1,1,0,0
95394,1,1,0,0
95427,3,5,0,0
95428,2,3,0,0
95500,3,8,0,0
95510,2,2,0,0
95527,5,14,0,0
95555,2,4,0,0
95572,4,7,0,0
95580,2,4,0,0
95582,6,9,0,0
95585,3,5,0,0
95598,1,2,0,0
95604,1,2,0,0
95652,1,2,0,0
95678,1,2,0,0
95680,1,1,0,0
97101,17,34,0,0
97103,2,3,0,0
97105,1,2,0,0
97106,1,1,0,0
97107,4,5,0,0
97108,1,1,0,0
97109,1,1,0,0
97111,1,2,0,0
97112,1,2,0,0
97113,11,22,0,0
97117,3,3,0,0
97119,1,1,0,0
97120,5,7,0,0
97128,2,4,0,0
97129,1,2,0,0
97131,1,1,0,0
97207,2,4,0,0
97209,26,45,0,0
97213,18,34,0,0
97217,1,1,0,0
97221,1,1,0,0
97222,1,3,0,0
97224,1,2,0,0
97227,1,1,0,0
97231,1,1,0,0
97232,1,4,0,0
97302,38,69,0,0
97305,1,2,0,0
97309,7,12,0,0
97311,1,2,0,0
97312,2,5,0,0
97313,1,2,0,0
97360,1,2,0,0
97407,8,12,0,0
97408,1,1,0,0
97409,4,7,0,0
97410,1,3,0,0
97411,27,48,0,0
97412,2,2,0,0
97413,2,2,0,0
97414,1,1,0,0
97415,4,6,0,0
97416,15,27,0,0
97418,1,1,0,0
97420,1,1,0,0
97422,1,1,0,0
97604,1,1,0,0
97608,2,4,0,0
97611,15,24,0,0
97617,1,2,0,0
97801,1,2,0,0
98712,1,2,0,0
98715,2,5,0,0
98722,1,2,0,0
98724,1,1,0,0
98729,1,3,0,0
98733,4,7,0,0
98734,3,5,0,0
98735,1,2,0,0
98738,5,8,0,0
98740,1,2,0,0
98744,1,1,0,0
98748,1,1,0,0
98802,1,1,0,0
98803,2,2,0,0
98805,2,2,0,0
98808,1,1,0,0
98811,2,3,0,0
98814,1,1,0,0
98815,1,1,0,0
98817,2,3,0,0
98818,4,7,0,0
98821,1,2,0,0
98831,2,2,0,0
