com_insee,nbr_accidents,nbr_vehicules,nb_hommes,nb_femmes,grav_moyenne
44209,1,3,6,4,4.0
44211,1,2,2,0,3.0
44212,1,2,2,0,3.0
44215,1,1,2,0,4.0
44220,1,2,2,1,4.0
44224,1,2,2,0,4.0
45004,1,3,2,2,4.0
45036,1,1,4,1,4.0
45039,1,2,1,0,3.0
45051,1,1,1,1,3.0
45053,1,2,2,0,2.0
45068,1,1,1,0,3.0
45144,1,1,1,0,3.0
45208,1,1,1,0,4.0
45232,1,2,1,1,4.0
45234,5,10,7,3,3.8
45258,1,1,1,1,3.0
45259,1,2,2,2,4.0
45265,1,1,0,1,3.0
45269,1,1,2,2,3.0
45302,2,2,3,0,4.0
45316,1,2,3,2,4.0
45317,1,1,1,0,3.0
46042,1,1,1,1,3.0
46045,1,1,0,1,3.0
46068,1,2,2,1,3.0
46070,1,1,3,4,4.0
46083,1,2,2,1,3.0
46102,1,2,3,0,3.0
46215,1,2,2,1,3.0
46247,1,2,4,2,4.0
46268,1,2,2,0,4.0
46297,1,2,3,1,4.0
46311,1,1,1,0,3.0
46334,2,4,3,3,2.5
47001,5,10,13,4,3.8
47049,1,1,1,0,3.0
47068,1,1,1,0,2.0
47119,1,1,7,1,4.0
47157,1,1,1,1,3.0
47186,1,1,1,1,3.0
47196,1,1,0,1,3.0
47203,1,2,1,1,4.0
47252,1,1,1,0,4.0
47323,5,10,12,8,3.4
48027,2,2,1,1,3.0
48034,1,3,3,1,4.0
48065,1,2,1,1,3.0
48070,1,1,1,0,3.0
48080,1,1,2,0,2.0
48097,1,3,3,0,2.0
48099,1,2,3,1,3.0
48129,1,1,5,2,3.0
48146,2,2,4,2,3.0
49007,21,32,27,13,3.71
49020,1,1,0,4,3.0
49021,1,2,0,2,4.0
49055,1,1,1,0,4.0
49063,1,3,3,2,4.0
49086,1,2,1,1,4.0
49092,1,1,0,1,3.0
49099,2,3,2,3,4.0
49123,1,1,4,1,4.0
49182,1,2,3,3,3.0
49241,1,1,1,0,3.0
49246,2,4,3,1,4.0
49278,1,2,2,0,4.0
49298,1,2,2,0,3.0
49301,1,1,1,2,3.0
49307,1,1,0,1,3.0
49311,1,2,3,1,3.0
49328,5,9,8,2,3.8
49332,1,1,0,1,4.0
49353,2,3,2,2,3.5
49364,1,2,2,0,3.0
49369,1,1,2,0,3.0
49378,1,2,2,0,3.0
50003,1,1,1,0,4.0
50031,1,2,1,1,3.0
50041,5,9,7,3,2.6
50066,4,8,3,7,3.75
50092,1,1,1,1,3.0
50099,2,3,3,0,3.5
50129,9,17,10,7,3.89
50147,2,4,4,0,4.0
50200,1,2,2,0,4.0
50216,1,2,2,0,2.0
50218,1,1,2,0,3.0
50239,1,2,4,1,3.0
50294,1,2,1,1,4.0
50295,1,2,1,3,3.0
50410,1,2,2,3,4.0
50413,1,6,6,7,2.0
50447,1,2,2,0,3.0
50452,1,2,1,0,4.0
50471,1,2,3,2,4.0
50487,1,2,2,1,3.0
50502,1,1,1,0,4.0
50535,1,1,1,0,3.0
50601,1,2,2,0,4.0
50615,1,1,1,1,3.0
50616,2,4,4,2,3.5
50618,1,2,2,1,4.0
51044,1,4,4,5,3.0
51069,1,1,1,0,4.0
51172,1,2,2,1,4.0
51224,1,2,2,1,4.0
51245,1,1,0,1,3.0
51259,1,1,1,0,4.0
51396,1,1,1,0,3.0
51412,1,1,2,0,3.0
51416,1,2,2,0,3.0
51434,1,2,2,0,4.0
51454,21,35,32,17,3.95
51474,1,2,1,0,4.0
51518,1,1,0,1,3.0
51525,1,1,1,0,3.0
51545,1,1,2,0,3.0
51573,1,2,1,1,4.0
51592,1,1,1,1,3.0
51649,1,1,1,1,3.0
52121,2,2,2,1,3.5
52447,1,1,1,0,4.0
53002,1,1,1,0,3.0
53015,1,1,1,0,3.0
53084,1,1,1,0,3.0
53086,1,2,2,0,2.0
53147,1,2,3,1,3.0
53188,1,2,1,1,3.0
53228,1,2,2,1,3.0
53262,1,1,2,2,3.0
53269,1,1,1,1,4.0
54025,1,2,1,1,4.0
54072,1,1,1,0,2.0
54097,1,1,1,0,3.0
54099,1,1,2,0,4.0
54149,1,2,1,3,4.0
54167,1,2,2,0,3.0
54175,1,1,0,1,4.0
54176,1,2,1,1,3.0
54184,1,1,2,0,4.0
54206,1,1,1,0,2.0
54250,1,2,2,0,2.0
54261,1,1,1,1,4.0
54303,1,2,1,1,3.0
54304,1,1,1,1,4.0
54323,2,3,2,1,4.0
54345,1,2,1,1,4.0
54382,1,1,1,0,4.0
54395,4,7,5,2,3.75
54400,1,1,1,0,3.0
54482,1,2,2,0,4.0
54498,2,4,3,3,4.0
54526,1,2,1,1,4.0
54528,3,5,3,3,4.0
54547,2,2,3,3,4.0
54575,2,3,1,3,4.0
54578,1,2,2,1,4.0
54580,1,1,0,2,3.0
54584,1,1,1,0,3.0
55010,1,2,1,1,4.0
55012,2,2,2,0,3.5
55258,1,1,1,0,4.0
55286,2,2,2,1,4.0
55324,1,1,0,2,3.0
55348,1,2,2,0,4.0
55365,1,1,5,0,4.0
55427,1,2,2,0,3.0
55505,1,2,2,0,3.0
55545,1,2,1,1,4.0
55557,1,1,1,1,4.0
56005,1,1,1,0,4.0
56013,1,2,2,1,4.0
56024,1,2,1,1,3.0
56032,2,4,4,1,3.0
56036,1,1,1,0,4.0
56051,1,1,0,1,2.0
56066,2,2,3,1,4.0
56069,1,2,1,1,4.0
56078,2,3,2,1,3.5
56083,5,8,6,1,4.0
56098,2,6,8,3,4.0
56102,1,2,2,0,4.0
56107,2,4,2,2,4.0
56121,8,16,13,9,4.0
56130,1,2,2,0,3.0
56151,1,2,2,2,4.0
56154,2,3,2,1,3.5
56155,1,3,3,1,3.0
56158,1,2,1,1,4.0
56162,1,1,1,1,4.0
56165,2,3,4,1,3.5
56168,1,2,1,1,4.0
56169,1,1,1,0,3.0
56176,1,2,2,2,4.0
56177,1,1,0,1,3.0
56178,1,1,1,0,3.0
56179,1,2,1,1,4.0
56205,1,2,4,1,4.0
56214,1,2,2,1,2.0
56218,1,1,1,1,3.0
56219,1,2,4,2,4.0
56221,1,2,3,3,4.0
56240,1,1,0,1,3.0
56243,1,1,0,2,3.0
56249,1,3,3,0,3.0
56251,1,2,2,0,4.0
56252,1,1,2,0,2.0
56260,3,6,4,6,3.67
57067,1,1,1,0,3.0
57111,1,2,2,5,4.0
57125,1,1,1,0,3.0
57159,1,4,3,1,4.0
57163,1,1,1,0,3.0
57179,1,1,1,0,3.0
57253,1,1,1,0,2.0
57302,1,2,4,1,4.0
57306,1,2,1,1,3.0
57356,1,3,3,0,4.0
57463,1,1,1,0,2.0
57474,2,4,2,4,3.5
57482,1,1,1,0,3.0
57561,1,1,0,1,3.0
57582,1,2,2,0,3.0
57630,1,1,1,2,3.0
57672,2,3,3,1,3.5
57695,1,1,1,1,3.0
57724,1,2,1,1,4.0
57757,1,1,1,2,3.0
58003,1,2,2,0,3.0
58046,1,1,1,2,4.0
58079,1,1,1,0,4.0
58080,1,1,1,0,3.0
58086,1,2,2,0,3.0
58088,2,3,3,1,3.5
58095,1,2,0,2,4.0
58151,1,2,2,1,3.0
58177,1,2,1,1,3.0
58194,3,5,3,3,3.0
58223,1,1,0,1,3.0
58242,1,2,4,1,4.0
58270,1,1,1,0,3.0
58303,1,2,2,0,4.0
59009,1,1,1,0,4.0
59034,1,2,2,0,3.0
59053,2,3,3,0,2.5
59090,1,3,3,1,2.0
59122,1,2,2,0,3.0
59123,1,4,3,1,3.0
59130,1,2,1,1,2.0
59135,1,1,1,0,3.0
59159,1,1,1,0,3.0
59177,1,2,2,0,2.0
59183,4,7,7,1,3.0
59202,1,2,0,2,4.0
59220,1,2,1,1,4.0
59227,1,2,2,0,3.0
59244,1,1,1,0,3.0
59267,1,1,1,0,4.0
59286,1,2,3,0,4.0
59307,1,2,2,1,4.0
59328,2,4,3,2,3.5
59329,1,2,1,1,2.0
59336,1,2,1,1,4.0
59343,1,2,1,1,2.0
59350,10,19,14,9,3.9
59359,1,2,2,0,3.0
59360,1,2,2,0,3.0
59377,1,2,2,0,4.0
59392,1,1,2,0,2.0
59396,1,1,2,3,4.0
59401,1,1,1,0,4.0
59431,2,4,3,2,3.5
59438,1,2,1,1,4.0
59449,1,2,2,1,4.0
59462,2,4,2,3,3.5
59464,1,2,2,0,3.0
59508,1,2,0,2,4.0
59512,2,3,5,0,3.0
59523,1,1,1,0,3.0
59527,1,1,2,0,4.0
59528,1,2,2,0,3.0
59546,1,2,1,1,4.0
59550,1,2,0,2,3.0
59574,1,2,3,0,3.0
59582,1,1,1,0,4.0
59599,2,3,3,1,4.0
59632,1,2,3,0,4.0
59646,1,2,2,0,4.0
59647,1,1,3,0,3.0
59650,1,2,2,0,4.0
59663,1,1,1,0,3.0
60028,1,1,1,0,3.0
60057,7,11,8,7,3.86
60079,2,4,5,3,3.5
60103,1,1,1,0,3.0
60123,1,1,1,1,4.0
60130,1,2,2,2,4.0
60138,1,1,3,0,3.0
60178,1,2,2,0,4.0
60186,1,1,1,0,4.0
60259,1,1,1,0,3.0
60358,1,2,2,1,3.0
60414,1,2,2,0,3.0
60441,1,2,1,1,4.0
60446,2,2,2,1,3.5
60479,1,2,2,0,4.0
60480,1,2,4,1,3.0
60509,1,3,4,0,4.0
60511,1,2,1,1,4.0
60513,1,2,1,1,3.0
60577,1,2,2,2,4.0
60612,1,2,2,2,4.0
60619,1,1,1,0,4.0
60667,1,1,1,0,3.0
60695,1,1,0,1,4.0
61001,2,4,2,5,4.0
61006,1,2,1,1,4.0
61018,1,2,2,0,4.0
61063,1,2,1,3,3.0
61142,1,1,1,0,4.0
61159,1,2,2,0,3.0
61169,1,2,2,0,4.0
61207,1,1,1,0,3.0
61241,1,2,2,1,3.0
61382,1,2,2,0,3.0
61463,1,2,1,1,4.0
61466,1,2,0,2,4.0
61474,1,1,1,0,4.0
62014,2,2,3,1,4.0
62035,1,1,1,0,2.0
62040,1,2,1,0,4.0
62041,3,6,4,2,3.0
62048,1,2,2,1,3.0
62148,1,1,0,1,3.0
62155,1,1,1,0,2.0
62160,4,5,5,3,3.25
62178,1,2,4,0,3.0
62180,1,1,0,2,3.0
62193,2,4,1,3,4.0
62214,1,1,1,0,4.0
62239,1,1,2,0,4.0
62250,1,2,1,1,3.0
62261,1,2,2,1,3.0
62263,1,2,2,0,3.0
62271,1,2,2,0,3.0
62274,2,2,2,0,3.0
62318,1,1,2,0,2.0
62376,1,1,1,0,3.0
62413,1,2,2,0,4.0
62427,1,2,2,0,2.0
62458,1,2,1,1,3.0
62498,2,4,5,5,3.5
62531,1,1,1,0,3.0
62548,1,1,2,0,3.0
62589,1,2,1,1,3.0
62597,1,2,2,0,2.0
62613,1,1,1,0,3.0
62614,1,3,2,1,3.0
62618,1,1,2,0,2.0
62677,1,2,1,1,3.0
62727,1,1,1,0,4.0
62753,1,3,3,0,4.0
62770,1,1,1,0,3.0
62774,1,1,2,0,4.0
62803,1,2,1,1,4.0
62907,1,2,1,1,4.0
63001,1,2,2,0,4.0
63003,1,1,1,1,3.0
63004,1,1,1,0,2.0
63010,1,1,1,0,4.0
63014,1,1,1,1,4.0
63021,1,2,4,1,3.0
63045,1,2,4,2,3.0
63055,1,2,1,4,3.0
63063,2,3,1,1,4.0
63091,1,1,0,1,3.0
63097,1,1,1,0,3.0
63113,11,21,18,9,3.91
63146,1,1,3,0,4.0
63178,1,2,2,0,3.0
63206,2,3,3,0,3.0
63209,1,1,1,0,3.0
63261,1,2,1,1,3.0
63262,1,2,1,1,4.0
63263,1,2,2,1,4.0
63264,1,1,0,1,4.0
63285,1,2,1,3,4.0
63290,1,1,2,1,4.0
63300,2,3,5,3,3.5
63302,1,2,2,0,4.0
63319,1,1,1,0,3.0
63352,1,3,4,2,4.0
63417,2,3,1,4,3.5
63448,1,1,1,1,3.0
63469,1,1,1,0,3.0
64021,1,1,1,0,4.0
64024,7,12,9,7,3.71
64064,1,2,2,1,3.0
64102,15,21,18,10,3.93
64109,1,2,1,1,4.0
64122,8,14,13,6,3.88
64125,3,5,4,2,2.67
64130,1,2,1,1,4.0
64132,1,1,1,0,4.0
64140,1,2,1,1,3.0
64154,1,1,1,0,3.0
64155,1,2,1,1,4.0
64189,1,1,1,1,4.0
64191,1,2,2,0,4.0
64259,1,1,1,1,3.0
64260,5,10,7,4,3.8
64274,1,1,0,1,4.0
64284,1,3,2,1,4.0
64297,1,3,1,2,4.0
64335,3,5,5,2,4.0
64348,1,3,4,0,4.0
64371,1,2,2,0,3.0
64405,1,2,1,1,4.0
64445,10,17,16,5,3.8
64483,2,4,2,2,4.0
64495,1,2,2,0,3.0
64516,1,3,2,1,3.0
64545,3,6,7,3,4.0
65002,1,3,6,1,4.0
65006,1,1,1,0,4.0
65029,1,1,1,0,3.0
65039,2,3,3,0,3.5
65050,1,2,2,1,4.0
65059,2,4,3,1,3.5
65093,1,1,0,1,4.0
65116,1,1,1,0,3.0
65123,2,3,3,2,3.5
65127,1,3,4,0,4.0
65133,1,1,1,0,3.0
65153,1,1,0,1,3.0
65195,1,1,1,0,4.0
65212,2,2,1,1,3.5
65218,1,2,2,1,4.0
65258,2,2,0,2,4.0
65286,5,9,7,7,4.0
65295,1,2,2,0,4.0
65335,1,1,0,1,4.0
65362,1,1,1,0,3.0
65388,3,3,2,2,4.0
65389,1,1,0,1,3.0
65440,5,7,8,4,3.8
65441,1,1,0,1,3.0
65452,1,1,1,0,3.0
65456,1,2,1,1,3.0
65460,1,2,1,1,4.0
65464,1,1,0,1,3.0
65470,1,2,2,0,3.0
66008,3,3,1,3,3.0
66009,1,2,2,0,4.0
66024,1,1,0,1,3.0
66036,1,2,1,2,3.0
66037,2,3,4,0,3.5
66065,1,2,2,0,4.0
66095,1,2,2,1,4.0
66101,1,2,2,0,3.0
66136,14,25,26,9,3.86
66138,1,1,1,0,3.0
66140,1,2,0,4,3.0
66141,1,2,1,1,4.0
66161,1,1,2,1,3.0
66179,1,2,5,2,4.0
66182,1,2,1,1,4.0
66190,1,2,3,2,4.0
66193,1,2,3,0,4.0
66195,1,1,1,0,3.0
67010,1,2,1,1,3.0
67023,1,1,1,0,3.0
67053,1,2,2,2,4.0
67065,1,2,2,1,4.0
67074,1,1,1,1,3.0
67080,1,1,1,1,4.0
67125,1,3,2,1,4.0
67156,1,1,1,0,3.0
67162,1,2,1,6,3.0
67180,1,2,1,1,3.0
67218,2,4,5,3,4.0
67267,2,5,4,2,4.0
67277,1,2,1,2,4.0
67302,1,2,2,3,3.0
67368,2,3,2,1,3.0
67388,1,2,2,0,2.0
67447,3,5,7,2,3.33
67462,1,2,2,1,4.0
67473,1,1,2,2,4.0
67482,11,20,13,9,3.73
67513,1,1,1,1,4.0
67529,2,4,5,1,4.0
67534,1,2,2,0,4.0
68026,1,2,1,1,3.0
68042,1,1,4,1,3.0
68066,2,3,6,0,3.5
68076,1,1,0,1,2.0
68082,1,2,2,1,4.0
68090,1,1,0,1,3.0
68122,1,1,1,0,4.0
68136,1,2,3,1,4.0
68175,1,2,1,1,4.0
68195,1,1,2,2,3.0
68224,1,2,2,0,2.0
68252,2,4,4,3,3.5
68253,1,3,3,0,4.0
68269,1,2,2,0,4.0
68278,1,1,0,2,3.0
68300,3,4,4,2,3.0
68309,1,2,3,1,4.0
68329,1,1,1,1,3.0
68344,1,2,1,1,3.0
68348,1,2,2,0,4.0
68352,1,2,1,1,4.0
68372,1,2,0,2,4.0
68375,2,4,4,1,3.5
69123,125,223,222,93,3.77
70142,1,1,2,0,3.0
70216,1,2,2,2,3.0
70372,1,1,2,0,3.0
70507,1,2,2,0,2.0
70532,1,1,0,2,3.0
71016,1,2,1,3,3.0
71047,1,2,1,1,3.0
71059,1,1,2,1,2.0
71076,3,5,4,2,3.33
71105,1,1,1,1,4.0
71153,1,1,1,1,3.0
71157,1,2,2,0,3.0
71263,1,2,2,1,4.0
71270,5,6,6,3,3.8
71282,1,2,2,4,3.0
71314,1,1,1,0,4.0
71373,1,2,2,0,3.0
71382,1,2,2,0,3.0
71391,1,2,1,1,4.0
71417,1,1,1,0,2.0
71419,1,1,2,0,2.0
71436,1,1,1,0,3.0
71445,1,2,1,1,3.0
71486,1,2,1,1,4.0
71491,1,1,1,0,3.0
71540,2,4,3,2,4.0
71576,1,2,3,0,4.0
72054,1,2,0,2,4.0
72090,1,2,1,1,3.0
72111,1,2,2,0,3.0
72181,12,21,15,9,4.0
72198,1,1,0,1,4.0
72215,1,2,1,1,3.0
72228,1,2,1,1,4.0
72230,1,2,2,0,4.0
72281,1,1,1,0,3.0
72299,1,1,2,1,4.0
72309,1,2,2,0,3.0
72320,1,2,1,1,3.0
72349,1,2,1,1,4.0
72363,2,2,2,1,3.0
72386,2,3,2,2,3.0
73007,1,1,1,0,3.0
73008,3,4,5,1,3.33
73010,1,2,2,0,3.0
73013,1,1,1,0,2.0
73021,1,1,1,0,3.0
73034,1,2,2,0,3.0
73040,1,1,2,2,4.0
73043,1,2,1,1,3.0
73054,1,2,2,2,4.0
73059,1,2,2,0,2.0
73065,3,3,4,0,2.67
73099,1,1,1,0,3.0
73114,1,1,0,1,3.0
73117,1,2,1,1,4.0
73132,1,1,1,0,3.0
73227,1,2,1,2,4.0
73232,1,1,2,0,3.0
73237,1,2,2,1,4.0
73255,1,1,3,0,3.0
73257,1,2,2,0,3.0
73259,1,2,1,2,3.0
73272,1,1,3,1,4.0
73296,1,2,2,1,4.0
73300,1,1,0,1,3.0
73303,1,1,1,1,4.0
74001,2,3,1,3,4.0
74007,1,2,2,0,4.0
74008,1,2,1,1,4.0
74010,3,6,3,2,3.67
74012,4,6,5,2,4.0
74032,1,1,1,0,2.0
74033,1,1,0,1,3.0
74042,1,1,2,0,4.0
74063,2,2,2,1,4.0
74065,1,1,2,0,3.0
74077,1,2,3,2,2.0
74082,1,2,3,1,4.0
74096,1,2,2,0,3.0
74099,1,8,8,4,4.0
74104,1,2,2,0,3.0
74105,1,2,2,0,3.0
74108,1,2,1,1,3.0
74118,1,2,1,1,3.0
74131,1,2,1,2,4.0
74133,1,2,2,0,4.0
74145,1,2,1,1,3.0
74186,1,1,0,1,4.0
74191,1,1,1,1,3.0
74197,1,1,0,1,3.0
74208,1,2,1,1,4.0
74225,1,2,2,1,3.0
74229,1,2,2,0,2.0
74263,2,3,2,3,4.0
74265,1,2,1,2,3.0
74275,1,2,2,0,4.0
74281,2,3,4,0,3.5
74298,2,5,3,2,4.0
74309,2,5,4,1,3.5
74312,1,1,1,0,4.0
75056,271,450,422,148,3.93
76014,1,2,2,0,3.0
76026,1,1,2,1,4.0
76049,1,1,1,0,3.0
76057,2,4,4,0,3.5
76075,1,2,2,0,4.0
76108,1,2,1,3,4.0
76114,4,5,5,3,4.0
76123,1,2,1,1,2.0
76131,1,2,2,1,3.0
76146,2,3,3,0,3.0
76159,1,1,1,0,3.0
76165,1,3,4,0,4.0
76167,1,2,2,0,4.0
76178,1,2,2,0,4.0
76217,2,4,3,1,4.0
76231,3,5,4,2,3.0
76241,1,2,2,0,2.0
76255,1,1,2,0,3.0
76258,1,2,1,2,4.0
76260,1,2,2,0,3.0
76302,1,2,1,1,3.0
76317,1,1,5,0,3.0
76328,1,2,0,2,3.0
76341,1,1,4,0,4.0
76351,14,22,20,6,3.57
76410,1,1,1,3,4.0
76447,2,3,3,0,3.0
76448,1,2,1,1,4.0
76451,1,1,1,1,3.0
76475,1,2,1,1,3.0
76476,1,2,2,0,4.0
76481,1,2,1,2,4.0
76482,1,2,5,2,4.0
76486,2,3,3,1,4.0
76508,1,2,2,0,4.0
76532,1,3,1,2,4.0
76540,6,10,5,11,4.0
76545,1,2,1,1,4.0
76575,2,3,3,2,4.0
76599,1,1,0,1,3.0
76647,1,1,1,1,3.0
76650,1,2,2,0,2.0
76658,1,1,1,0,4.0
76675,1,2,2,0,3.0
76681,1,2,1,1,4.0
76684,1,1,1,0,2.0
76753,1,4,7,3,4.0
76758,1,2,2,1,3.0
77020,1,2,2,0,4.0
77023,1,2,3,2,4.0
77053,1,2,1,0,4.0
77058,1,1,1,0,3.0
77099,1,1,1,0,2.0
77108,2,4,2,4,4.0
77109,1,2,1,1,4.0
77111,3,5,3,2,3.67
77114,1,4,3,1,4.0
77141,1,2,3,0,4.0
77143,1,1,2,0,4.0
77156,1,2,2,2,4.0
77168,1,2,2,3,4.0
77169,1,2,2,0,3.0
77171,1,1,1,1,4.0
77175,1,2,1,0,3.0
77186,2,4,6,1,4.0
77209,1,2,2,0,4.0
77217,1,2,0,2,3.0
77237,2,4,2,1,4.0
77243,2,4,6,0,4.0
77251,3,6,5,3,4.0
77252,1,2,2,0,3.0
77296,1,1,1,0,4.0
77305,1,1,1,1,2.0
77321,1,2,2,0,2.0
77327,1,1,1,0,2.0
77333,1,2,2,1,4.0
77335,1,2,2,2,4.0
77339,1,1,2,0,4.0
77354,1,2,2,0,4.0
77363,2,4,6,2,4.0
77372,1,2,2,2,4.0
77379,2,3,4,1,3.5
77381,1,2,2,2,4.0
77412,1,2,4,2,4.0
77438,2,3,2,2,4.0
77447,1,1,1,0,3.0
77449,2,2,2,0,3.5
77450,2,5,4,1,3.0
77453,1,1,1,0,3.0
77470,1,5,5,0,4.0
77484,1,2,2,0,4.0
77486,1,1,1,0,2.0
77487,1,2,1,1,3.0
77494,1,2,1,1,3.0
77495,1,2,1,1,4.0
77501,1,1,1,0,3.0
77514,1,1,2,0,2.0
77517,1,2,1,1,4.0
77529,1,1,1,0,4.0
78005,1,2,1,1,4.0
78009,1,2,2,4,4.0
78043,2,4,5,5,4.0
78117,1,1,1,0,4.0
78118,1,2,3,1,4.0
78133,1,3,3,1,4.0
78138,1,1,1,0,4.0
78140,1,4,3,1,4.0
78172,2,3,3,0,4.0
78206,2,5,5,1,4.0
78217,2,2,1,1,4.0
78238,1,2,1,1,4.0
78242,1,2,3,4,4.0
78321,2,4,3,1,4.0
78335,1,1,1,1,3.0
78346,1,2,2,0,2.0
78372,1,1,2,0,4.0
78401,2,4,4,0,4.0
78402,1,4,6,2,4.0
78440,3,5,5,1,3.67
78455,1,1,1,0,4.0
78490,1,2,2,0,4.0
78498,1,2,1,1,4.0
78537,1,2,2,0,3.0
78564,1,1,5,0,4.0
78640,1,1,1,0,4.0
78650,1,2,2,0,4.0
79003,1,2,0,2,3.0
79007,1,1,2,0,3.0
79008,1,1,1,0,3.0
79042,1,1,2,0,3.0
79048,1,2,2,0,3.0
79049,1,2,2,0,3.0
79081,2,3,3,2,3.0
79109,1,3,1,2,3.0
79174,2,3,3,1,3.5
79191,1,1,1,0,4.0
79202,1,2,2,0,4.0
79217,1,1,3,1,4.0
79259,1,2,0,3,4.0
79271,1,2,1,1,3.0
79277,1,1,1,1,4.0
79278,1,2,2,3,3.0
79329,2,2,1,1,4.0
80001,2,3,1,3,3.0
80008,1,1,1,1,3.0
80021,4,7,5,5,4.0
80047,1,2,1,1,3.0
80080,1,1,1,0,2.0
80107,1,3,2,3,4.0
80163,1,1,0,1,3.0
80167,1,2,3,6,4.0
80190,1,2,1,2,3.0
80205,1,2,1,1,4.0
80228,1,2,3,2,4.0
80240,1,2,1,1,4.0
80324,1,1,1,0,3.0
80373,1,2,2,0,3.0
80489,2,4,3,1,4.0
80554,1,1,1,0,4.0
80561,1,1,1,0,4.0
80688,1,2,0,2,4.0
80779,1,1,0,2,3.0
80799,1,1,1,1,4.0
81004,4,5,5,2,3.5
81021,1,2,1,1,4.0
81038,1,1,2,5,4.0
81077,1,2,1,4,4.0
81078,1,1,0,1,3.0
81101,1,2,2,0,3.0
81105,2,2,3,0,3.5
81131,1,3,3,1,2.0
81156,1,2,1,1,3.0
81165,1,1,1,0,2.0
81177,1,2,1,4,4.0
81182,1,1,1,0,2.0
81217,1,1,1,0,3.0
81219,1,1,1,0,3.0
81283,1,2,1,1,4.0
82002,1,2,1,1,4.0
82007,1,2,3,1,4.0
82010,1,2,2,0,3.0
82018,1,1,1,0,3.0
82087,1,1,1,0,2.0
82112,1,1,3,2,4.0
82119,1,2,2,0,3.0
82121,1,1,2,0,4.0
82148,1,1,1,1,2.0
82149,1,1,1,0,3.0
82151,1,2,2,0,4.0
82186,1,2,2,0,4.0
83004,1,2,1,1,4.0
83012,1,2,2,0,3.0
83023,1,2,2,1,4.0
83035,1,2,2,1,3.0
83036,1,1,1,0,3.0
83042,2,4,2,2,3.0
83044,1,2,2,2,4.0
83046,1,1,1,4,4.0
83050,3,5,4,2,3.0
83061,2,2,2,1,2.5
83062,2,4,2,2,3.5
83068,5,10,9,4,3.2
83069,2,4,6,2,3.5
83070,2,4,4,0,3.0
83071,2,3,3,0,3.0
83072,2,2,3,0,3.0
83074,1,2,1,1,4.0
83079,1,2,3,0,4.0
83085,2,3,3,0,2.5
83086,1,1,1,1,3.0
83090,2,4,5,0,4.0
83092,1,1,2,0,3.0
83099,1,2,3,0,4.0
83101,1,2,2,2,3.0
83104,1,1,1,1,4.0
83107,1,2,0,2,4.0
83115,1,2,2,1,4.0
83116,2,2,3,1,3.0
83118,1,1,2,1,4.0
83121,1,1,0,2,3.0
83123,1,2,2,1,4.0
83126,2,4,5,0,3.0
83127,2,3,8,1,4.0
83129,6,10,10,3,3.0
83137,9,15,14,6,3.67
83141,1,2,1,0,4.0
83144,7,13,7,7,3.86
84007,1,2,2,0,2.0
84016,1,1,1,0,3.0
84022,1,1,0,1,3.0
84037,1,1,1,0,3.0
84054,1,2,2,0,3.0
84068,1,1,0,1,4.0
84071,1,2,2,0,3.0
84078,1,2,1,1,3.0
84080,2,4,4,1,3.5
84088,1,2,3,1,4.0
84089,1,2,1,1,3.0
84123,1,3,3,1,4.0
84133,1,2,2,0,3.0
84137,1,2,1,4,4.0
84141,1,3,2,1,3.0
84147,1,1,0,3,4.0
84148,1,2,2,0,3.0
85003,1,1,1,0,4.0
85008,1,2,2,2,4.0
85016,1,2,3,0,3.0
85018,1,2,2,1,3.0
85019,1,1,1,0,4.0
85021,1,1,1,0,2.0
85023,1,1,1,0,3.0
85029,1,2,2,1,3.0
85047,1,1,0,2,3.0
85051,1,2,2,1,4.0
85054,1,1,1,0,2.0
85073,1,2,2,0,3.0
85096,2,2,2,2,4.0
85098,1,2,1,1,3.0
85109,1,1,1,0,3.0
85113,1,2,1,1,4.0
85127,1,2,2,2,4.0
85135,2,3,1,4,3.0
85146,1,2,2,0,4.0
85163,1,2,0,2,3.0
85172,1,2,1,1,3.0
85182,1,1,2,3,3.0
85189,1,2,3,0,3.0
85191,4,5,6,1,4.0
85194,5,7,6,7,3.4
85214,1,1,1,1,3.0
85215,1,1,1,1,3.0
85226,2,3,3,2,3.5
85234,3,5,4,1,4.0
85236,1,2,0,2,3.0
85238,1,1,1,0,4.0
85252,1,2,2,1,3.0
85287,1,2,3,0,4.0
85291,1,1,1,0,4.0
85300,1,1,1,0,2.0
85302,1,2,2,0,4.0
86007,1,2,4,1,4.0
86039,1,1,2,0,3.0
86050,1,2,4,1,3.0
86066,5,7,9,6,3.6
86070,1,2,1,1,3.0
86079,1,1,1,0,2.0
86115,2,2,2,1,3.5
86131,1,1,1,0,3.0
86158,3,4,5,0,3.67
86174,1,2,1,1,4.0
86182,1,1,1,0,3.0
86191,1,2,2,0,3.0
86194,2,3,3,1,3.5
86272,1,2,1,1,4.0
86274,1,2,2,2,3.0
86286,1,2,2,1,4.0
87012,1,2,1,2,3.0
87038,2,3,3,0,3.0
87048,1,3,1,4,4.0
87050,3,4,4,0,3.0
87075,1,1,0,1,4.0
87085,13,19,21,8,3.69
87103,1,2,2,0,3.0
87113,1,1,0,1,4.0
87114,3,4,7,1,4.0
87117,1,1,1,0,3.0
87118,1,1,1,0,3.0
87126,1,1,2,0,3.0
87154,1,2,1,1,3.0
87176,1,1,1,0,3.0
